lkp_id,cust_lvl,lkp_cmd,static_cmd_flg,lkp_comp,ret_fld,grp_nam
"l_stage_mov_zone_id",0,"if ('&wh_id' != '' and '&wh_id' != '----'){list movement zones where wh_id ='&wh_id' and stgflg = 1} else {get warehouse id | list movement zones where stgflg = 1 and wh_id = @wh_id}",1,"","","dcs_data"
"l_stage_ship_id",0,"list shipments where shpsts = 'S'",0,"","","dcs_data"
"l_stage_stoloc",0,"list locations where stgflg = 1",0,"","","dcs_data"
"l_start_pals_ord_by",0,"if('&start_pals_tbl' != ''){list table columns for pick configure lookup where table_names = '&start_pals_tbl' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'} else {list table columns for pick configure lookup where table_names = 'pckwrk_view, aremst, prtftp_view' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'}",0,"","","dcs_data"
"l_start_pals_tbl",0,"list code descriptions where colnam = "start_pals_tbl"",1,"","","dcs_data"
"l_state",0,"list states for dda where ctry_name = '&ctry_name'",0,"","","sal_data"
"l_std_tim_zon_cd",0,"list time zones | publish data where std_tim_zon_cd = @std_tim_zon_cd and lngdsc = @std_tim_zon_offset_dsp || ' ' || @lngdsc",1,"","","mcs_data"
"l_stgexcmovzone",0,"if ('&wh_id' != '' and '&wh_id' != '----'){list move zones with location count where wh_id ='&wh_id' and stgflg = 1} else {get warehouse id | list move zones with location count where stgflg = 1 and wh_id = @wh_id}",1,"","","dcs_data"
"l_stgloc",0,"list staging locations for production line",0,"","","dcs_data"
"l_stgloc_prd",0,"list staging locations for production line",0,"","","dcs_data"
"l_stgloc_rcv",0,"list receiving staging lanes for dock aisle association where wh_id ='&wh_id' and bldg_id = '&bldg_id' and arecod = '&arecod_stgare'",0,"","","dcs_data"
"l_stgloc_shp",0,"list shipping staging lanes for dock aisle association where wh_id ='&wh_id' and bldg_id = '&bldg_id' and arecod = '&arecod_stgare_shp'",0,"","","dcs_data"
"l_stgloc_stglanmnt",0,"list empty staging locations for staging location maintenance where wh_id = '&wh_id'",0,"","","dcs_data"
"l_stgloc_store",0,"if ('&wh_id' != '' and '&dstare' != '') {list staging locations where arecod = '&dstare' and wh_id = '&wh_id'} else if ('&wh_id' != '' and '&dstare' = '') {list staging locations where wh_id = '&wh_id'} else if ('&wh_id' = '' and '&dstare' != '') {list staging locations where arecod = '&dstare'} else {list staging locations}",0,"","","dcs_data"
"l_sto_blng_typ",0,"list code descriptions where colnam = "sto_blng_typ"",1,"","","sal_data"
"l_sto_dstzon",0,"if ('&wh_id' != '' and '&wh_id' != '----'){if('&bldg_id' != '') {list storage zones where wh_id = '&wh_id' and bldg_id = '&bldg_id'} else {list storage zones where wh_id = '&wh_id'}}else {get warehouse id | list storage zones where wh_id = @wh_id}",0,"","","dcs_data"
"l_sto_options",0,"get installed configuration where config = 'THIRD-PARTY-LOGISTICS' | if (@installed = 1) { list code descriptions where colnam = 'sto_options'} else { list code descriptions where colnam = 'sto_options' and codval != 'client_id' }",1,"","","dcs_data"
"l_sto_suffix",0,"get storage policy suffixes where wh_id = '&wh_id'",0,"","","dcs_data"
"l_sto_zone_suffix",0,"list descriptions where colnam = "sto_zone_suffix"",1,"","","dcs_data"
"l_sto_zones_invdsp",0,"if('&wh_id' != '' and '&wh_id' != '----'){publish data where wh_id = '&wh_id'} else {get warehouse id} | if('&bldg_id' != ''){list storage zones where wh_id = @wh_id and bldg_id = '&bldg_id' }else{list storage zones where wh_id = @wh_id }",0,"","","dcs_data"
"l_sto_zones_rcvopr",0,"if('&wh_id' != '' and '&wh_id' != '----'){publish data where wh_id = '&wh_id'} else {get warehouse id} | list storage zones where wh_id = @wh_id",0,"","","dcs_data"
"l_stock_code",0,"list pm printer stocks",0,"","","dcs_data"
"l_stoloc",0,"list locations",0,"","","dcs_data"
"l_stoloc_adjst",0,"list locations for inventory adjustment where wh_id = '&wh_id'",0,"","","dcs_data"
"l_stoloc_countable",0,"list locations with location type where cntflg = 1",0,"","","dcs_data"
"l_stoloc_fwi",0,"list locations with location type where loc_typ.fwiflg=1",0,"","","dcs_data"
"l_stoloc_invdsp",0,"list locations",0,"","","dcs_data"
"l_stoloc_pd",0,"list locations where useflg = 1 and pdflg = 1 and wh_id = '&wh_id'",0,"","","dcs_data"
"l_stoloc_repl",0,"list nonpickable locations where wh_id = '&wh_id' and dyn_slot_flg <> 1",0,"","","dcs_data"
"l_stoloc_serv",0,"list locations with location type where locmst.stoflg = 1 and locmst.useflg = 1 and loc_typ.pdflg = 1 and loc_typ.fwiflg = 1 and loc_typ.praflg =0 and loc_typ.yrdflg = 0 and wh_id ='&wh_id'",0,"","","dcs_data"
"l_stoloc_shpdck_aval",0,"if ('&trlr_id' != '') {list available shipment dock doors where trlr_id = '&trlr_id' and wh_id ='&wh_id'} else {list available shipment dock doors where wh_id = '&wh_id'}",0,"","","dcs_data"
"l_stoloc_shpdsp",0,"list locations",0,"","","dcs_data"
"l_stoloc_store",0,"if('&wh_id' != ''){list available store put to locations where [locmst.wh_id = '&wh_id' and mov_zone_id = nvl('&mov_zone_id', mov_zone_id)]}else{get warehouse id | list available store put to locations where [locmst.wh_id = @wh_id and mov_zone_id = nvl('&mov_zone_id', mov_zone_id)]}",0,"","","dcs_data"
"l_stolocasg",0,"list code descriptions where colnam = 'stolocasgcod'",1,"","","dcs_data"
"l_stop_id",0,"list stops",0,"","","dcs_data"
"l_stopbits",0,"list code descriptions where colnam = "stopbits"",1,"","","dcs_data"
"l_store",0,"list stores",0,"","","dcs_data"
"l_store_grp",0,"list store groups",0,"","","dcs_data"
"l_store_typ",0,"list store types",0,"","","dcs_data"
"l_strategy",0,"list code descriptions where colnam = "strategy"",1,"","","dcs_data"
"l_style",0,"[select 0 codval, nvl(max(mls_text), 'Button') descr from les_mls_cat where mls_id = 'btnStyleBtn' and locale_id = @@locale_id and prod_id = 'LES' and appl_id = 'LES' and frm_id = 'LES' and vartn = 'LES' and srt_seq = 0 and cust_lvl = 0 union select 1 codval, nvl(max(mls_text), 'Separator') descr from les_mls_cat where mls_id = 'btnStyleSep' and locale_id = @@locale_id and prod_id = 'LES' and appl_id = 'LES' and frm_id = 'LES' and vartn = 'LES' and srt_seq = 0 and cust_lvl = 0 ]",0,"","","mcs_data"
"l_sub_asset_typ",0,"list asset type descriptions where wh_id='&wh_id' and asset_cat='INV'",0,"","","dcs_data"
"l_subnum_pck",0,"list for case identifier where wrkref= '&wrkref' and i_srcloc='&i_srcloc'",0,"","","dcs_data"
"l_succ_evt_id",0,"[select distinct evt_id from sl_evt_def where evt_grp_id = 'SL_CONTROL' order by evt_id]",0,"","","int_data"
"l_sugcod",0,"list code descriptions where colnam = 'sugcod'",1,"","","dcs_data"
"l_super_ship_id",0,"list super shipments",0,"","","dcs_data"
"l_supnum",0,"list suppliers",0,"","","dcs_data"
"l_supnum_vmi",0,"if ( '&client_id' != '' ) list suppliers where client_id = '&client_id' and trk_cnsg_cod !='TRKNONE' and trk_cnsg_cod is not  else list suppliers where trk_cnsg_cod !='TRKNONE' and trk_cnsg_cod is not ",0,"","","dcs_data"
"l_syntax",0,"list active commands",0,"","","sal_data"
"l_sys_def",0,"sl_list sys_def|publish data where @+sys_id and @+sys_grp_id and @+sys_descr",0,"","sys_id","int_data"
"l_sys_def_grp",0,"sl_list sys_def_grp | publish data where @+sys_grp_id and  @+sys_grp_descr",0,"","sys_grp_id","int_data"
"l_sys_dsc_mst",0,"get system description where colnam = "&mcscurrentfield" ",0,"","","mcs_data"
"l_sys_grp_id",0,"sl_list sys_def_grp | publish data where @+sys_grp_id and @+sys_grp_descr",0,"","sys_grp_id","int_data"
"l_sys_id",0,"[select distinct sys_id from sl_sys_def order by sys_id]",0,"","","int_data"
"l_sys_id_editor",0,"if ('&dwnld_seq' != '') {[select distinct sys_id from sl_sys_def order by sys_id]} else if ( '&evt_data_seq' != '' and '&ifd_id' != '' and '&ifd_ver' != '' ) {[select distinct sys_id from sl_ifd_sys_map_data where evt_data_seq = '&evt_data_seq' and ifd_id = '&ifd_id' and ifd_ver = '&ifd_ver' and blkd_flg = 'F' and comm_mode_cd != 'SYNCD' order by sys_id]} else [ select NULL as sys_id from dual where 1 = 0 ]",0,"","","int_data"
"l_sys_id_inb_async",0,"[select distinct sys_id from sl_sys_comm where comm_dir_cd = 'I' and comm_mode_cd = 'ASYNC' order by sys_id]",0,"","","int_data"
"l_sys_ifd",0,"sl_list sys_ifd where sys_id = '&sys_id' | publish data where @+ifd_id and @+ifd_ver and @+ifd_descr",0,"","","int_data"
"l_table_field_nam",0,"list table columns where table_name= nvl('&table_nam', @table_nam)",0,"","","dcs_data"
"l_table_name",0,"list user tables",0,"","","mcs_data"
"l_table_name_ctnsel",0,"list table names for cartonization selection criteria",1,"","","dcs_data"
"l_table_name_movpath",0,"list table names for movement path criteria",1,"","","dcs_data"
"l_table_name_plr",0,"list table names for pick list rule where list_typ = '&list_typ'",1,"","","dcs_data"
"l_tagsts",0,"list code descriptions where colnam = "tagsts"",1,"","","dcs_data"
"l_tail_evt_id",0,"[select distinct evt_id from sl_evt_def order by evt_id]",0,"","","int_data"
"l_tandata_dstcar",0,"[select distinct dstcar from carxrf]",0,"","","dcs_data"
"l_target_typ",0,"list code descriptions where colnam = "target_typ"",1,"","","dcs_data"
"l_task_id",0,"list tasks | publish data where @+task_id and @+name",0,"","","mcs_data"
"l_task_role_id",0,"list web roles for tasks",0,"","desc,role_id","salweb_data"
"l_task_status",0,"list code descriptions where colnam = "task_status"",1,"","","mcs_data"
"l_task_typ",0,"list code descriptions where colnam = 'task_typ'",1,"","codval,lngdsc","mcs_data"
"l_tb_func",0,"[select 'FRM' codval, mls_text descr from les_mls_cat where mls_id = 'btnFuncFrm' and locale_id = @@locale_id and prod_id = 'LES' and appl_id = 'LES' and frm_id = 'LES' and vartn = 'LES' and srt_seq = 0 and cust_lvl = 0 union select 'APP' codval, mls_text descr from les_mls_cat where mls_id = 'btnFuncApp' and locale_id = @@locale_id and prod_id = 'LES' and appl_id = 'LES' and frm_id = 'LES' and vartn = 'LES' and srt_seq = 0 and cust_lvl = 0 ]",0,"","","mcs_data"
"l_template_id",0,"list dashboard templates",0,"","","mcs_data"
"l_term_typ",0,"list code descriptions where colnam = 'term_typ'",0,"","","mtf_data"
"l_text_pos",0,"list code descriptions where colnam = "text_pos"",1,"","","mcs_data"
"l_tickmark_style",0,"list code descriptions where colnam = 'tickmark_style'",1,"","","mcs_data"
"l_tim_fmt_cd",0,"list code descriptions where colnam="tim_fmt_cd"",1,"","","sal_data"
"l_tim_zon_cd",0,"list time zones | publish data where tim_zon_cd = @tim_zon_cd and lngdsc = @std_tim_zon_offset_dsp || ' ' || @lngdsc",1,"","","mcs_data"
"l_timcod",0,"list code descriptions where colnam = "timcod"",1,"","","dcs_data"
"l_time_axis_style",0,"list code descriptions where colnam = 'time_axis_style'",1,"","","mcs_data"
"l_time_buffer_type",0,"list code descriptions where colnam = 'time_buffer_type'",1,"","codval","dcs_data"
"l_title_pos",0,"list code descriptions where colnam = 'title_pos'",1,"","","mcs_data"
"l_tms_pln_sts",0,"list code descriptions where colnam = "tms_pln_sts"",1,"","","dcs_data"
"l_tndr_sts",0,"list code descriptions where colnam = "tndr_sts"",1,"","","dcs_data"
"l_tnw_typ",0,"list code descriptions where colnam = 'tnw_typ'",1,"","","mcs_data"
"l_to_priority",0,"list code descriptions where colnam = "priority"",0,"","","ems_data"
"l_to_wkday",0,"list code descriptions where colnam = "to_wkday"",0,"","","ems_data"
"l_tooltips_display",0,"list code descriptions where colnam = 'tooltips_display'",1,"","","mcs_data"
"l_tooltips_format",0,"list code descriptions where colnam = 'tooltips_format'",1,"","","mcs_data"
"l_tooltips_overflow",0,"list code descriptions where colnam = 'tooltips_overflow'",1,"","","mcs_data"
"l_top_mnu_grp",0,"list menu groups where top_flg=1",0,"","","sal_data"
"l_traknm",0,"[select distinct traknm from manfst]",0,"","","dcs_data"
"l_traknm_type",0,"list code descriptions where colnam = "traknm_type"",1,"","","dcs_data"
"l_tranid",0,"list code descriptions where colnam = "tranid"",1,"","","dcs_data"
"l_trans_mode",0,"list transport modes",1,"","","dcs_data"
"l_trans_wh_id",0,"if ('&wh_id' and '&client_id' ) {list translated warehouses where wh_id = '&wh_id' and client_id = '&client_id' } else if ('&wh_id') {list translated warehouses where wh_id = '&wh_id'} else if ('&client_id') {list translated warehouses where client_id = '&client_id'} else {list translated warehouses } ",0,"","","sal_data"
"l_trk_cnsg_cod",0,"list code descriptions where colnam = 'trk_cnsg_cod'",1,"","","dcs_data"
"l_trknum",0,"list receive trucks where wip_expflg = 0 and rcvtrk.wh_id = nvl('&wh_id', rcvtrk.wh_id)",0,"","","dcs_data"
"l_trknum_notrailer",0,"list receive trucks for display where trlr_id is  and [wip_expflg = 0 and rcvtrk.wh_id = nvl('&wh_id', rcvtrk.wh_id)]",0,"","","dcs_data"
"l_trlr_actcod",0,"list activity codes where actcod_typ = 'TRLR'",1,"","","dcs_data"
"l_trlr_asgn",0,"list open trailers | publish data where trlr_num = @trlr_num and carcod = @carcod and trlr_stat = @trlr_stat and yard_loc = @yard_loc and yard_stat = @yard_stat and trlr_typ = @trlr_typ and trlr_size = @trlr_size and refrig_flg = @refrig_flg and trlr_broker = @trlr_broker and trlr_wgt = @trlr_wgt and trlr_id = @trlr_id",0,"","","dcs_data"
"l_trlr_assign_carmov",0,"if ('&carcod' != '') {[select c.car_move_id, t.* from car_move c right outer join trlr t on (c.trlr_id = t.trlr_id) where t.trlr_stat in ('O', 'CI', 'EX', 'L', 'LDG', 'SUSP') and trlr_cod = 'SHIP' and t.carcod = '&carcod' and autogen_flg = 0 order by t.trlr_id] catch(-1403)} else {[select c.car_move_id, t.* from car_move c right outer join trlr t on (c.trlr_id = t.trlr_id) where t.trlr_stat in ('O', 'CI', 'EX', 'L', 'LDG', 'SUSP') and t.trlr_cod = 'SHIP' and t.autogen_flg = 0 order by t.trlr_id] catch(-1403)}",0,"","","dcs_data"
"l_trlr_cod",0,"list code descriptions where colnam="trlr_cod"",1,"","","dcs_data"
"l_trlr_cod_rcv",0,"list code descriptions where colnam="trlr_cod" and codval <> "SHIP"",1,"","","dcs_data"
"l_trlr_cond",0,"list code descriptions where colnam="trlr_cond"",1,"","","dcs_data"
"l_trlr_id",0,"[select * from trlr order by carcod, trlr_num]",0,"","","dcs_data"
"l_trlr_num",0,"list trailers",0,"","","dcs_data"
"l_trlr_stat",0,"list code descriptions where colnam="trlr_stat"",1,"","","dcs_data"
"l_trlr_stat_dck",0,"list code descriptions where colnam='trlr_stat' and [colval not in ('EX','COMP','DELV','SUSP','D')]",1,"","","dcs_data"
"l_trlr_stat_ld",0,"list code descriptions where colnam = 'trlr_stat' and [codval IN ('L','LDG','C','P','D')] catch(-1403)",1,"","","dcs_data"
"l_trlr_stat_rcv",0,"list code descriptions where colnam = 'trlr_stat' and codval [in ('EX','CI', 'OR', 'R', 'C', 'SUSP', 'D')]",1,"","","dcs_data"
"l_trlr_typ",0,"list code descriptions where colnam="trlr_typ"",1,"","","dcs_data"
"l_trlsts",0,"list code descriptions where colnam = "trlsts"",1,"","","dcs_data"
"l_trn_client_id_3pl",0,"if ('&prtnum' <> '') {get translated part number where inpval = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '&wh_id' catch (@?) | if (@? = 0) {list clients for parts where prtnum = @actprt and wh_id = '&wh_id'} else {list parts where prtnum = '&prtnum' and wh_id = '&wh_id' catch (-1403) >> res | if (@? = 0) { list clients for parts where prtnum = @prtnum and wh_id = @wh_id} else { list clients for lookup}}} else {if ('&wh_id' = '----'){list clients for lookup} else {list clients for parts where prtnum = '&prtnum' and wh_id = '&wh_id'}}",0,"","","dcs_data"
"l_trn_mod",0,"list transport modes",1,"","","dsc_data"
"l_trnspt",0,"list code descriptions where colnam = "trnspt"",1,"","","dcs_data"
"l_type",0,"[select 0 codval, nvl(max(mls_text), 'Standard') descr from les_mls_cat where mls_id = 'btnTypeStandard' and locale_id = @@locale_id and prod_id = 'LES' and appl_id = 'LES' and frm_id = 'LES' and vartn = 'LES' and srt_seq = 0 and cust_lvl = 0 union select 1 codval, nvl(max(mls_text), 'Custom') descr from les_mls_cat where mls_id = 'btnTypeCustom' and locale_id = @@locale_id and prod_id = 'LES' and appl_id = 'LES' and frm_id = 'LES' and vartn = 'LES' and srt_seq = 0 and cust_lvl = 0 ]",0,"","","mcs_data"
"l_udia_track_code",0,"list code descriptions where colnam = 'udia_track_code'",0,"","","sal_data"
"l_unavail_reacod",0,"list reason code groups where reagrp = "LINE_SCHED"",0,"","","dcs_data"
"l_undlv_reacod",0,"list reason code groups where reagrp = "UNDLV" catch(-1403) | publish data where reacod = @reacod and lngdsc = @reacod_dsc",0,"","","dcs_data"
"l_uom_for_part_ftp",0,"if ('&prtnum' != '' and '&prt_client_id' != '' and '&ftpcod' != '' and '&wh_id' != '') {list part footprint details for display where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '&wh_id' and ftpcod = '&ftpcod'}",0,"","","dcs_data"
"l_uom_for_pick",0,"list valid pickable uoms for pick work where wrkref = '&wrkref'",0,"","","dcs_data"
"l_uom_for_srhpath",0,"list pickable uoms where arecod = '&arecod' and wh_id = '&wh_id'",0,"","","dcs_data"
"l_uomcod",0,"list code descriptions where colnam = "uomcod"",1,"","","dcs_data"
"l_uomcod_invmov",0,"list uoms for part where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '&wh_id'",0,"","","dcs_data"
"l_updtyp",0,"list code descriptions where colnam = "updtyp"",1,"","","dcs_data"
"l_user_fld",0,"list lm user field options",1,"","column_name","dcs_data"
"l_user_id_msglog",0,"[select distinct user_id from sl_msg_log]",0,"","user_id","int_data"
"l_user_navbar",0,"list unassigned user navbars where usr_id = '&usr_id'",0,"","","sal_data"
"l_user_option",0,"list unassigned user options where usr_id = '&usr_id'",0,"","","sal_data"
"l_user_role",0,"list unassigned user roles where usr_id = '&usr_id'",0,"","","sal_data"
"l_user_tables",0,"list user tables description",0,"","","mcs_data"
"l_usps_rtn_fclt",0,"list code descriptions where colnam = "usps_rtn_fclt"",1,"","","sal_pclusps_data"
"l_usr_cols",0,"list table columns for parcel user field configuration where table_names = 'pckwrk_view,ord,cstmst' and excluded_fields = 'moddte,mod_usr_id,u_version,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id'",0,"","","dcs_data"
"l_usr_id",0,"list users",0,"","","sal_data"
"l_usr_id_invmnt",0,"list users",0,"","usr_id","sal_data"
"l_usr_id_lkp",0,"list users",1,"","","mcs_data"
"l_usr_ord_fld",0,"get mls text where mls_id = "'usr_id', 'last_name'" and locale_id = @@locale_id",1,"","","sal_data"
"l_usr_sts",0,"list code descriptions where colnam = "usr_sts"",1,"","","mcs_data"
"l_usr_wh",0,"list user warehouses for lookup where wh_id = '&wh_id'",0,"","","dcs_data"
"l_var_cfg",0,"list variable configuration",0,"","","dcs_data"
"l_var_def_func",0,"list code descriptions where colnam = "var_def_func" ",1,"","","mcs_data"
"l_var_def_typ",0,"list code descriptions where colnam = "var_def_typ" ",1,"","","mcs_data"
"l_var_nam",0,"get mls text where mls_id = '&var_nam' and locale_id = @@locale_id",0,"","","dcs_data"
"l_varnam",0,"if('&frm_id' != '') {[select dash_dda_id from dash_mod_def where module_id ='&frm_id'] catch(-1403) | if(@? = -1403 ) {list dda fields where dda_id = ''} else {list dda fields where dda_id = @dash_dda_id and dda_fld_typ = 'D'}}",0,"","","mcs_data"
"l_vcfcod",0,"list code descriptions where colnam = "vcfcod"",1,"","","dcs_data"
"l_vehaccess",0,"list vehicle access for lookup",0,"","","dcs_data"
"l_vehtyp",0,"list vehicle types",0,"","","dcs_data"
"l_velocity_type_desc",0,"list velocity type desc",1,"","","sal_data"
"l_velzon",0,"list code descriptions where colnam = "velzon"",1,"","","dcs_data"
"l_vertical_align",0,"list code descriptions where colnam = 'vertical_align'",1,"","","mcs_data"
"l_vnd_ib_issue",0,"list code descriptions where colnam = "vnd_ib_issue"",1,"","","dcs_data"
"l_voice_function",0,"list device class functions where devcls = "V"",0,"","","dcs_data"
"l_waitty",0,"list code descriptions where colnam = "waitty"",1,"","","dcs_data"
"l_wave_rul",0,"[select distinct wave_rule.rule_nam, lngdsc from dscmst, wave_rule where wave_rule.rule_nam = dscmst.colval and dscmst.colnam = 'rule_nam' and dscmst.locale_id = nvl (@locale_id, @@locale_id) ]",0,"","","dcs_data"
"l_wave_set",0,"[select distinct wave_set from shipment]",0,"","","dcs_data"
"l_wave_set_unplanned",0,"[select distinct wave_set from shipment where exists (select 'x' from shipment_line where shipment_line.ship_id = shipment.ship_id and schbat is )]",0,"","","dcs_data"
"l_wcs_evt",0,"list event for wcs where sys_id = '&sys_id' and wcs_id = '&wcs_id' and wh_id = '&wh_id'",1,"","","dcs_data"
"l_wcs_fld",0,"list table columns where table_name = 'invdtl'",0,"","","dcs_data"
"l_wcs_id",0,"list wcsmst where wh_id = nvl('&wh_id',@@wh_id)",0,"","","dcs_data"
"l_web_adr",0,"publish data where web_adr = '&web_adr' and web_link = '<a href=''http://&web_adr''>&web_adr</a>'",0,"","","dcs_data"
"l_web_client_id_3pl",0,"list clients for user where usr_id = @@usr_id | publish data where client_id = @client_id",0,"","","sal_data"
"l_web_ctl_typ",0,"list code descriptions where colnam = 'web_ctl_typ'",1,"","","sal_data"
"l_week_rule",0,"list code descriptions where colnam = "week_rule"",1,"","","mcs_data"
"l_wgtcod",0,"list code descriptions where colnam="wgtcod"",1,"","","dcs_data"
"l_wh_id",0,"list user warehouses where usr_id = @@usr_id catch(-1403) | if (@? = -1403) {list warehouses} else {list warehouses where wh_id = @wh_id}",0,"","","dcs_data"
"l_wh_sts",0,"list code descriptions where colnam = "wh_sts"",1,"","","dcs_data"
"l_wh_typ_cd",0,"list code descriptions where colnam = "wh_typ_cd"",1,"","","mcs_data"
"l_who_sts",0,"list code descriptions where colnam = "who_sts"",0,"","","ems_data"
"l_wildcardArea",0,"if ('&wh_id' != '' and '&wh_id' != '----'){list area description with wildcard where wh_id = '&wh_id'} else {get warehouse id | list area description with wildcard where wh_id = @wh_id}",0,"","","dcs_data"
"l_wildcardlodlvl",0,"list load levels with wildcard",0,"","","dcs_data"
"l_wko_break_on",0,"if('&wko_brk_tbl' != ''){list table columns for pick configure lookup where table_names = '&wko_brk_tbl' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id, wh_id, wh_id_tmpl'} else {list table columns for pick configure lookup where table_names = 'wkohdr,wkodtl,prtfam,prtmst_view,zonmst,locmst,aremst,pckmov,bldg_mst,ord_line' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id, wh_id, wh_id_tmpl'}",0,"","","dcs_data"
"l_wko_brk_tbl",0,"list code descriptions where colnam = "wko_brk_tbl"",1,"","","dcs_data"
"l_wko_prcloc",0,"list production stations where wh_id = '&wh_id'",0,"","","dcs_data"
"l_wko_prcsts",0,"list code descriptions where colnam = 'wko_prcsts'",1,"","","dcs_data"
"l_wko_rcvtyp",0,"[select * from codmst where codval in ('PROD', 'RET') and colnam = 'wko_rcvtyp' order by srtseq] | list code descriptions where colnam = @colnam and codval = @codval",1,"","","dcs_data"
"l_wko_typ",0,"if('&wh_id'!=''){list work order types where wh_id = '&wh_id'}else{list work order types}",0,"","","dcs_data"
"l_wkoaloc_prcare",0,"list wip areas where wh_id = '&wh_id'",0,"","","dcs_data"
"l_wkodtlmnt_prcloc",0,"if ('&prdlin' != '') {if ('&wh_id' != '') {list production stations where prdlin = '&prdlin' and wh_id = '&wh_id'} else {list production stations where prdlin = '&prdlin'}} else {if ('&wh_id' != '') {list production stations where wh_id = '&wh_id'} else {list production stations}}",0,"","","dcs_data"
"l_wkolin",0,"list work order details where wkonum = '&wkonum'",0,"","","dcs_data"
"l_wkolin_prcsts",0,"list code descriptions where colnam = 'wkolin_prcsts'",1,"","","dcs_data"
"l_wkomnt_prcare_wip",0,"if('&wh_id' != '') {list wip areas where wh_id = '&wh_id' and locale_id = nvl(@locale_id, @@locale_id)}else{list wip areas where locale_id = nvl(@locale_id, @@locale_id)}",0,"","","dcs_data"
"l_wkomnt_prdlin",0,"if('&wh_id' != '') {if ('&prcare' != '') {list production lines where prcare = '&prcare' and wh_id = '&wh_id'} else {list production lines where wh_id = '&wh_id'}} else {if ('&prcare' != '') {list production lines where prcare = '&prcare'} else {list production lines}}",0,"","","dcs_data"
"l_wkomov_prcloc",0,"list production stations where prdlin = '&new_prdlin' and wh_id = '&wh_id'",0,"","","dcs_data"
"l_wkonum",0,"list work orders",0,"","","dcs_data"
"l_wkonum_prdlin",0,"list available work orders for production line where prdlin = '&prdlin' and wh_id = '&wh_id'",0,"","","dcs_data"
"l_wkosts",0,"list code descriptions where colnam = "wkosts"",1,"","","dcs_data"
"l_workstation",0,"if ('&wh_id' != '')[select d.devcod codval, d.devnam short_dsc, d.devnam lngdsc from devmst d where d.devcls = 'W' and wh_id = '&wh_id'] else [select d.devcod codval, d.devnam short_dsc, d.devnam lngdsc from devmst d where d.devcls = 'W']",0,"","","dcs_data"
"l_wrkare",0,"list work areas where [wh_id = nvl('&wh_id', wh_id)]",0,"","","dcs_data"
"l_wrkdsp",0,"list code descriptions where colnam = "wrkdsp"",1,"","","dcs_data"
"l_wrksts",0,"list code descriptions where colnam = "wrksts"",1,"","","dcs_data"
"l_wrktyp",0,"list code descriptions where colnam = "wrktyp" and codval!="R"",1,"","","dcs_data"
"l_wrktyp_pckcan",0,"list code descriptions where colnam = "wrktyp" and codval !="K"",1,"","","dcs_data"
"l_wrktyp_pckscm",0,"list code descriptions where colnam = "wrktyp"",1,"","","dcs_data"
"l_wrktyp_pckstl",0,"list available work types for pick stealing where wh_id = @@wh_id",0,"","","dcs_data"
"l_wrktyp_rel",0,"list code descriptions where colnam = "wrktyp"",1,"","","dcs_data"
"l_wrktyp_wcs",0,"list code descriptions where colnam = "wrktyp"",1,"","","dcs_data"
"l_wrkzon",0,"list work zones where wh_id = nvl('&wh_id', wh_id)",0,"","","dcs_data"
"l_wrkzon_dckloc",0,"if ('&wh_id' != '' and '&arecod_dckare' != '') {list work zones for dock doors where arecod = '&arecod_dckare' and lm.wh_id = '&wh_id' and trlr_cod = 'SHIP'} else if ('&wh_id' != '' and '&arecod_dckare' = '') {list work zones for dock doors where lm.wh_id = '&wh_id' and trlr_cod = 'SHIP'} else if ('&wh_id' = '' and '&arecod_dckare' != '') {list work zones for dock doors where arecod = '&arecod_dckare' and trlr_cod = 'SHIP'} else {list work zones for dock doors where trlr_cod = 'SHIP'}",0,"","","dcs_data"
"l_wrkzon_invdsp",0,"if('&wh_id' != '' and '&wh_id' != '----'){publish data where wh_id = '&wh_id'} else {get warehouse id} | if('&bldg_id' != ''){list work zones where wh_id = @wh_id and bldg_id = '&bldg_id' }else{list work zones where wh_id = @wh_id }",0,"","","dcs_data"
"l_wrkzon_stgloc",0,"if ('&wh_id' != '' and '&arecod_stgare' != '') {list work zones for staging lanes where arecod = '&arecod_stgare' and lm.wh_id = '&wh_id'} else if ('&wh_id' != '' and '&arecod_stgare' = '') {list work zones for staging lanes where lm.wh_id = '&wh_id'} else if ('&wh_id' = '' and '&arecod_stgare' != '') {list work zones for staging lanes where arecod = '&arecod_stgare'} else {list work zones for staging lanes}",0,"","","dcs_data"
"l_wrkzon_stoloc",0,"list work zones where wh_id = nvl('&wh_id', wh_id)",0,"","wrkzon","dcs_data"
"l_xdktyp",0,"list code descriptions where colnam = "xdktyp"",1,"","","dcs_data"
