var_nam,appl_id,frm_id,addon_id,cust_lvl,valdt_cmd,ena_flg,valdt_mod,ret_fld_flg,ret_fld,grp_nam,is_purged
"prtnum","LES","rplcfgmnt","3pl",0,"if ('&prt_client_id' != '' ) { get translated part number where inpval = '&prtnum' and prt_client_id = '&prt_client_id'  and wh_id = '&wh_id' catch (-1403) | if (@? = -1403) {set return status where status = 10203} else {if ('&stoloc' <> '') {[select sz.pckcod from locmst l left join sto_zone sz on sz.sto_zone_id = l.sto_zone_id where l.stoloc = '&stoloc' and l.wh_id = '&wh_id' ] | if (@pckcod = 'S') {[select 'x' from invdtl d, invsub s, invlod l  where d.subnum = s.subnum and s.lodnum = l.lodnum and l.stoloc = '&stoloc' and l.wh_id = '&wh_id' and prtnum || prt_client_id <> '&prtnum'||'&prt_client_id'] catch (@?) | if (@? = 0) {   set return status where status = 10410} | [select count(*) cnt from rplcfg where stoloc = '&stoloc' and wh_id = '&wh_id' and prtnum||prt_client_id <> '&prtnum' || '&prt_client_id'] | if (@cnt > 0) {set return status where status = 10412}}} | publish data where actprt = @actprt}}",1,"I",0,"","dcs_data",0
"prtnum","LES","rplcfgmnt","LES",0,"if ('&prt_client_id' != '' ) { get translated part number where inpval = '&prtnum' and prt_client_id = '&prt_client_id'  and wh_id = '&wh_id' catch (-1403) | if (@? = -1403) {set return status where status = 10203} else {if ('&stoloc' <> '') {[select sz.pckcod from locmst l left join sto_zone sz on sz.sto_zone_id = l.sto_zone_id where l.stoloc = '&stoloc' and l.wh_id = '&wh_id' ] | if (@pckcod = 'S') {[select 'x' from invdtl d, invsub s, invlod l  where d.subnum = s.subnum and s.lodnum = l.lodnum and l.stoloc = '&stoloc' and l.wh_id = '&wh_id' and prtnum || prt_client_id <> '&prtnum'||'&prt_client_id'] catch (@?) | if (@? = 0) {   set return status where status = 10410} | [select count(*) cnt from rplcfg where stoloc = '&stoloc' and wh_id = '&wh_id' and prtnum||prt_client_id <> '&prtnum' || '&prt_client_id'] | if (@cnt > 0) {set return status where status = 10412}}} | publish data where actprt = @actprt}}",1,"I",0,"","dcs_data",0
"prtnum","LES","START_STOP_WKO","LES",0,"if ('&prt_client_id' != '' ) { validate part identifier where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '@global.wh_id'}",1,"I",0,"","dcs_data",0
"prtnum","LES","TOPOFF_REPLEN","3pl",0,"if ('&prtnum' != '') {if ('&prt_client_id' = '') {validate part client for user where prtnum = '&prtnum' and wh_id = '@global.wh_id' and usr_id='@global.usr_id'} else {validate part identifier where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '@global.wh_id'}}",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","TOPOFF_REPLEN","LES",0,"validate part identifier where prtnum = '&prtnum' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","UNDIR_ASSEMBLY","3pl",0,"if ('&prtnum' != '') {if ('&prt_client_id' = '') {validate part client for user where prtnum = '&prtnum' and wh_id = '@global.wh_id' and usr_id='@global.usr_id'} else {validate part identifier where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '@global.wh_id'}}",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","UNDIR_CASE_TRANSFER","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"prtnum","LES","UNDIR_INV_LOC_FINDER","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"prtnum","LES","UNDIR_RACKQUIZ","3pl",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"prtnum","LES","UNDIR_RACKQUIZ","LES",0,"if ('@prtnum' != '') {validate part identifier where prtnum = '&prtnum'and wh_id = '@global.wh_id'}",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","UNDIR_REVERSE_PRODUCTI","3pl",0,"if ('&prt_client_id' != '' ) { validate part identifier where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '@global.wh_id'}",1,"I",0,"","dcs_data",0
"prtnum","LES","UNDIR_TRANSFER","3pl",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"prtnum","LES","UNDIR_TRANSFER","LES",0,"if ('@src_colnam' != 'lodnum' or '@prtnum' != '') {validate part identifier where prtnum = '&prtnum' and wh_id = '@global.wh_id'}",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","UNDIR_UNPICK","3pl",0,"if ('&prt_client_id' != '') {validate part identifier where prtnum = '&prtnum' and wh_id = '@global.wh_id' and prt_client_id = '&prt_client_id'}",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","UNDIR_UNPICK","LES",0,"if ('&prt_client_id' != '') {validate part identifier where prtnum = '&prtnum' and wh_id = '@global.wh_id' and prt_client_id = '&prt_client_id'} else {validate part identifier where prtnum = '&prtnum' and wh_id = '@global.wh_id'}",1,"I",0,"","mtf_dcs_data",0
"prtnum","LES","wkodtlmnt","3pl",0,"NONE",0,"I",0,"","dcs_data",0
"prtnum","LES","wkodtlmnt","LES",0,"validate part identifier where prtnum = &prtnum and wh_id = &wh_id",0,"I",0,"","dcs_data",0
"prtsize","LES","LES","LES",0,"list item style attributes  where attr_colnam = 'prtsize' and attr_codnam = '&prtsize'",1,"I",0,"","sal_data",0
"prtstyle","LES","LES","LES",0,"list item style attributes  where attr_colnam = 'prtstyle' and attr_codnam = '&prtstyle'",1,"I",0,"","sal_data",0
"qty","LES","UNDIR_REVERSE_ASSET","LES",0,"if ('@qty' != '') {validate qty for non serialized empty asset reverse where trknum = '@trknum' and supnum ='@supnum' and invnum ='@invnum' and client_id ='@client_id' and asset_typ = '@asset_typ' and asset_stat ='@asset_stat' and rvrsqty = '@qty' and wh_id = '@global.wh_id'}",1,"I",0,"","mtf_dcs_data",0
"r_to_ftpcod","LES","CLIENT_OWNSHP_CHG","LES",0,"NONE",0,"I",0,"","dcs_data",0
"rcv_id","LES","UNDIR_IDENTIFY","LES",0,"[select trlr_id from trlr where trlr_num = '&trlr_num' and trlr_stat = 'C'] catch(@?) | if (@? = 0) { [select distinct 'X' from rcvtrk where rcvtrk_stat <> 'C' and rec_loc is not  and @+trlr_id] catch(@?) | if (@? != 0) { set return status where status = 10538}}",1,"I",0,"","mtf_dcs_data",0
"rcvdck","LES","UNDIR_IDENTIFY","LES",0,"if('&rcvdck' != '') {validate rf translated location where inpval = '&rcvdck' and wh_id = '@global.wh_id'}",1,"I",0,"","mtf_dcs_data",0
"reacod","dcsrdt","USR_IDENTIFY_LOAD_ADJ_DTL","LES",10,"if('&reacod' != '') {validate rf reason code where reacod = '&reacod' and reagrp = 'ADJ'}",1,"I",0,"","usr_data",0
"reacod","dcsrdt","USR_IDENTIFY_LOAD_EX","LES",10,"if('&reacod' != '') {list rf reason codes  where reagrp = 'HOLD' and reacod = '&reacod'}",1,"I",0,"","usr_data",0
"reacod","dcsrdt","USR_RELABEL_LOAD","LES",10,"if('&reacod' != '') {validate rf reason code where reacod = '&reacod' and reagrp = 'USR-RELABEL'}",1,"I",0,"","usr_data",0
"reacod","LES","INV_ADJUST_REFRNC","LES",0,"if('&reacod' != '') {validate rf reason code where reacod = '&reacod' and reagrp = 'ADJ'}",1,"I",0,"","mtf_dcs_data",0
"reacod","LES","INV_ADJUSTMENT_REF","LES",0,"if('&reacod' != '') {validate rf reason code where reacod = '&reacod' and reagrp = 'ADJ'}",1,"I",0,"","mtf_dcs_data",0
"reacod","LES","RECEIVE_WITHOUT_ORDER_REF","LES",0,"if('&reacod' != '') {validate rf reason code where reacod = '&reacod' and reagrp = 'RCV_WO_ORDER'}",1,"I",0,"","mtf_dcs_data",0
"reacod","LES","TOOLS_STS_CHANGE","LES",0,"if('&reacod' != '') {list reason code groups where reagrp = 'INV_STS_CHG' and reacod = '&reacod' and client_id = '&prt_client_id'} else {[select * from poldat_view where polcod = 'INVSTSCHGOPR' and polvar = 'MISCELLANEOUS' and polval = 'REACOD-REQUIRED' and rtnum1 = '1' and wh_id = '@global.wh_id'] catch(-1403) | if (@? =0) {set return status where status = 11727}}",1,"I",0,"","mtf_dcs_data",0
"reader_id","LES","RESET_RFID_READER","LES",0,"if ('&reader_id' != '') {list rfid readers where reader_id = '&reader_id'}",1,"I",0,"","mtf_dcs_data",0
"reader_loc","LES","LES","LES",0,"if ('&reader_loc' != '' ) {validate storage location where stoloc = '&reader_loc' and wh_id = '&wh_id'}",1,"I",0,"","dcs_data",0
"rec_loc","LES","MOVE_MSTR_RCPT","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"retsrhorishp_carrier","retprcopr","retcarshpreffrm","LES",0,"if('&retsrhorishp_carrier' != ''){ validate carrier for return where carcod = '&retsrhorishp_carrier'}",1,"A",0,"","dcs_data",0
"role_id","LES","TOOLS_SEND_MSG","LES",0,"validate rf users devices and roles for im where wh_id = '@global.wh_id' and role_id = '&role_id'",1,"I",0,"","mtf_dcs_data",0
"route_id","LES","LES","LES",0,"list routes where route_id = '&route_id'",1,"I",0,"","dcs_data",0
"rt_csttyp","LES","LES","LES",0,"list customer type profiles where csttyp = '&rt_csttyp'",1,"I",0,"","dcs_data",0
"rtcust","distromnt","distromnt","3pm,WM,SEAMLES",0,"if('&client_id' != ''){list customers where cstnum = '&rtcust' and client_id = '&client_id'} else{list customers where cstnum = '&rtcust'} | publish data where rtcust=@cstnum and btcust=@cstnum and rt_adr_id=@adr_id and bt_adr_id=@adr_id",1,"C",1,"","",0
"rtcust","LES","LES","LES",0,"if('&client_id' != ''){list customers where cstnum = "&rtcust" and client_id = '&client_id'} else{list customers where cstnum = "&rtcust"}",1,"I",0,"","dcs_data",0
"rttn_id_max_value","LES","LES","CUSTOMS",0,"if ('&rttn_id_min_value' != '' and '&rttn_id_max_value' != '') {validate min max sequence for rotation id where field_name = 'Maximum Value' and rttn_id_max_value = '&rttn_id_max_value' and rttn_id_min_value = '&rttn_id_min_value'}",1,"I",0,"","mcs_data",0
"rttn_id_min_value","LES","LES","CUSTOMS",0,"if ('&rttn_id_min_value' != '' and '&rttn_id_max_value' != '') {validate min max sequence for rotation id where field_name = 'Minimum Value' and rttn_id_max_value = '&rttn_id_max_value' and rttn_id_min_value = '&rttn_id_min_value'}",1,"I",0,"","mcs_data",0
"rule_nam","bommnt","bomdtlmnt","LES",0,"NONE",0,"A",0,"","dcs_data",0
"rule_nam","LES","ordmnt","LES",0,"list allocation rules where rule_nam = '&rule_nam' and wh_id = '&wh_id'",1,"A",0,"","dcs_data",0
"sch_begdte","LES","LES","LES",0,"if ('&sch_begdte' != '' and '&sch_enddte' != '' and '&prdlin' != '' and '&wh_id' != '')  {validate production line for planning where wh_id = '&wh_id' and prdlin = '&prdlin' and sch_begdte = '&sch_begdte' and sch_enddte = '&sch_enddte'}",1,"I",0,"","dcs_data",0
"sch_begdte","LES","prdlinplanmnt","LES",0,"if ('&sch_begdte' != '' and '&sch_enddte' != '' and '&prdlin' != '' and '&wh_id' != '')  {validate production line for planning where wh_id = '&wh_id' and prdlin = '&prdlin' and sch_begdte = '&sch_begdte' and sch_enddte = '&sch_enddte'}",0,"I",0,"","dcs_data",0
"sch_enddte","LES","LES","LES",0,"if ('&sch_begdte' != '' and '&sch_enddte' != '' and '&prdlin' != '' and '&wh_id' != '')  {validate production line for planning where wh_id = '&wh_id' and prdlin = '&prdlin' and sch_begdte = '&sch_begdte' and sch_enddte = '&sch_enddte'}",1,"I",0,"","dcs_data",0
"sch_enddte","LES","prdlinplanmnt","LES",0,"if ('&sch_begdte' != '' and '&sch_enddte' != '' and '&prdlin' != '' and '&wh_id' != '')  {validate production line for planning where wh_id = '&wh_id' and prdlin = '&prdlin' and sch_begdte = '&sch_begdte' and sch_enddte = '&sch_enddte'}",0,"I",0,"","dcs_data",0
"schbat","waveopr","LES","LES",0,"[select 1 from dual where exists (select 1 from pckbat where schbat = '&schbat') or exists (select 1 from pckwrk_hdr where schbat = '&schbat') ] catch (-1403) | if (@? = 0) { if ('&ignore_complete' = '1' or '&ignore_complete' = '') { [select 'X' from pckbat where schbat = '&schbat' and batsts != 'CMPL' and wave_prc_flg = 1 ] catch (-1403) } else { [select 'X' from pckbat where schbat = '&schbat' and wave_prc_flg = 1 ] catch (-1403) } | if (@? = -1403) set return status where status = 11225 } | list pick batches where schbat = '&schbat' and wh_id != '&wh_id' catch (-1403) | if (@? = 0) set return status where status = 11932",1,"A",0,"","dcs_data",0
"schbat","waveopr","WAVE-PROG-SCHBAT-WZ","LES",0,"NONE",0,"A",0,"","dcs_data",0
"schdom","LES","schagtopr","LES",0,"if('&schdom' and '&schdom'!='*'){convert list where string = '&schdom' and type = 'L' and separator = ',' | validate number where colnam = "schdom" and compare = "GT" and value = @retstr and limit = 0 | validate number where colnam = "schdom" and compare = "LTE" and limit = 31 and value = @retstr }",1,"A",0,"","sal_data",0
"schdte","LES","cntreqopr","LES",0,"if ('&schdte' <> '') { publish data where curdate = substr(string(sysdate),1,8) and schdte = substr(string('&schdte'),1,8) | if (@curdate > @schdte) {set return status where status = 10373}}",0,"I",1,"","dcs_data",0
"schdte","LES","LES","LES",0,"if ('&schdte' <> '') { publish data where curdate = substr(string(sysdate),1,8) and schdte = substr(string('&schdte'),1,8) | if (@curdate > @schdte) {set return status where status = 10373}}",1,"I",1,"","dcs_data",0
"schhou","LES","schagtopr","LES",0,"if('&schhou' and '&schhou'!='*'){convert list where string = '&schhou' and type = 'L' and separator = ',' | validate number where colnam = "schhou" and compare = "GTE" and value = @retstr and limit = 0 | validate number where colnam = "schhou" and compare = "LTE" and limit = 23 and value = @retstr }",1,"A",0,"","sal_data",0
"schmin","LES","LES","LES",0,"validate number where colnam="schmin" and compare = "GTE" and value = &schmin and limit = 0|validate number where colnam="schmin" and compare = "LTE" and value = &schmin and limit = 59",1,"I",0,"","sal_data",0
"schmin","LES","schagtopr","LES",0,"if('&schmin' and '&schmin'!='*'){convert list where string = '&schmin' and type = 'L' and separator = ',' | validate number where colnam = "schmin" and compare = "GTE" and value = @retstr and limit = 0 | validate number where colnam = "schmin" and compare = "LTE" and limit = 59 and value = @retstr }",1,"A",0,"","sal_data",0
"ser_num_typ_id","LES","LES","LES",0,"validate serial number type where ser_num_typ_id = '&ser_num_typ_id'",1,"I",0,"","sal_data",0
"ser_num_typ_id","LES","supprtopr","LES",0,"if('&ser_num_typ_id' != '' and '&prtnum' != ''){validate serial number type for supplier item where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and ser_num_typ_id = '&ser_num_typ_id' and wh_id = @@wh_id} else if ('&ser_num_typ_id' != '') {list serial number types where ser_num_typ_id = '&ser_num_typ_id'}",1,"A",0,"","dcs_data",0
"serv_id","LES","LES","LES",0,"validate service where serv_id = '&serv_id'",1,"I",0,"","dcs_data",0
"serv_ins_id","LES","LES","LES",0,"validate service instruction where serv_ins_id = '&serv_ins_id'",1,"I",0,"","dcs_data",0
"serv_rate_id","LES","LES","LES",0,"validate service rate where serv_rate_id = '&serv_rate_id'",1,"I",0,"","dcs_data",0
"ship_id","LES","ASSET_SHIPMENT","LES",0,"if('@ASSET_SHIPMENT.ship_id'!= ''){validate shipment for empty asset load or unload where ship_id = '@ASSET_SHIPMENT.ship_id' and mode = '&mode'}",1,"I",0,"","dcs_data",0
"ship_id","LES","assetshpopr","LES",0,"[select 1 from shipment where shpsts in ('L','D','S') and ship_id = '&ship_id']catch(-1403) | if (@? = -1403){set return status where status= 11031}",1,"A",0,"","dcs_data",0
"ship_id","LES","shpspltopr","LES",0,"validate shipment for shipment split where ship_id = '&ship_id'",1,"I",0,"","dcs_data",0
"sig_hgt","LES","LES","LES",0,"validate number where colnam="sig_hgt" and compare = 'GTE' and value = &sig_hgt and limit = 0",1,"A",0,"","sal_data",0
"sig_left","LES","LES","LES",0,"validate number where colnam="sig_left" and compare = 'GTE' and value = &sig_left and limit = 0",1,"A",0,"","sal_data",0
"sig_top","LES","LES","LES",0,"validate number where colnam="sig_top" and compare = 'GTE' and value = &sig_top and limit = 0",1,"A",0,"","sal_data",0
"sig_wid","LES","LES","LES",0,"validate number where colnam="sig_wid" and compare = 'GTE' and value = &sig_wid and limit = 0",1,"A",0,"","sal_data",0
"slot_id","LES","LES","LES",0,"if ('&slot_id' != ''){[select 1 from dock_slot where slot_id = '&slot_id']catch(-1403) | if (@? = -1403){set return status where status = 11199}}",1,"I",0,"","dcs_data",0
"sort_order","LES","pcklstrulsetmnt","LES",0,"NONE",1,"A",0,"","dcs_data",0
"spcins_opt_nam","LES","LES","LES",0,"[select rtstr1 from poldat where polcod='SPECIAL-INSTRUCTIONS' and polvar='VALID-VALUES' and polval='OPT-NAM']",1,"I",0,"","dcs_data",0
"spl_hand_loc","LES","devmstmnt","LES",0,"list locations where stoloc = '&spl_hand_loc'",1,"I",0,"","dcs_data",0
"spoken_license_len","LES","LES","LES",0,"validate number where colnam="spoken_license_len" and intflg = 1 and compare = "GTE" and value = &spoken_license_len and limit = 0",1,"I",0,"","dcs_data",0
"spoken_loc_len","LES","LES","LES",0,"validate number where colnam="spoken_loc_len" and intflg = 1 and compare = "GTE" and value = &spoken_loc_len and limit = 0",1,"I",0,"","dcs_data",0
"src_id","LES","INLINE_TRANSFER","LES",0,"validate rf translated backfill location where stoloc = '&src_id' and pck_flg = 0 and wh_id = '@global.wh_id';validate rf identifier for transfer where inpval = '&src_id' and invtid_flg = 1 and wh_id = '@global.wh_id'",1,"I",0,"","dcs_data",0
"src_id","LES","UNDIR_TRANSFER","LES",0,"validate rf translated backfill location where stoloc = '&src_id' and pck_flg = 0 and wh_id = '@global.wh_id';validate rf identifier for transfer where inpval = '&src_id' and invtid_flg = 1 and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"src_wrk_zone_id","LES","LES","LES",0,"list work zones where wrk_zone_id = '&src_wrk_zone_id' and wh_id = '&wh_id'",1,"I",0,"","dcs_data",0
"srcid","LES","UNDIR_CASE_TRANSFER","LES",0,"validate rf translated backfill location where stoloc = '&src_id' and pck_flg = 0 and wh_id = '@global.wh_id';validate rf identifier for transfer where inpval = '&srcid' and invtid_flg = 1 and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"srcloc","LES","DIR_PICKUP","LES",0,"validate rf translated location where inpval = '&srcloc' and dsploc = '&dsploc' and wh_id = '@global.wh_id' | get translated storage location where inpval = '&srcloc' and matloc = '&dsploc' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"srcloc","LES","PICKUP_TRLR","LES",0,"if ('&dspsrcloc' != '' ) { validate rf translated location where inpval = '&srcloc' and dsploc = '&dspsrcloc' and wh_id = '@global.wh_id' } else { validate rf translated location where inpval = '&srcloc' and wh_id = '@global.wh_id' }",1,"I",0,"","mtf_dcs_data",0
"srcloc","LES","stktrnopr","LES",0,"[select l.* from locmst l left join sto_zone sz on sz.sto_zone_id = l.sto_zone_id join loc_typ lt on lt.loc_typ_id = l.loc_typ_id where sz.pckcod != 'N' and lt.sigflg = '1' and l.stoloc = '&srcloc'] catch (-1403) | if (@? = -1403) { set return status where status = 10241}",1,"I",0,"","dcs_data",0
"srcwrkare","LES","LES","LES",0,"list work areas where wrkare = '&srcwrkare' and wh_id = '&wh_id'",1,"I",0,"","dcs_data",0
"st_csttyp","LES","LES","LES",0,"list customer type profiles where csttyp = '&st_csttyp'",1,"I",0,"","dcs_data",0
"stcust","distromnt","distromnt","3pm,WM,SEAMLES",0,"if('&client_id' != ''){list customers where cstnum = '&stcust' and client_id = '&client_id'} else{list customers where cstnum = '&stcust'}| publish data where stcust=@cstnum and rtcust=@cstnum and btcust=@cstnum and st_adr_id=@adr_id and rt_adr_id=@adr_id and bt_adr_id=@adr_id",1,"C",1,"","",0
"stcust","LES","LES","LES",0,"if('&client_id' != ''){list customers where cstnum = "&stcust" and client_id = '&client_id'} else{list customers where cstnum = "&stcust"}",1,"I",0,"","dcs_data",0
"stcust","LES","prepforshp","LES",0,"if('&client_id' != ''){list customers where cstnum = '&stcust' and client_id = '&client_id'} else{list customers where cstnum = '&stcust'}",1,"A",0,"","dcs_data",0
"stglan","LES","movtrlropr","LES",0,"[select l.* from locmst l join loc_typ lt on lt.loc_typ_id = l.loc_typ_id where lt.stgflg = '1' and l.stoloc = '&stglan'] catch (-1403) | if (@? = -1403) { set return status where status = 10241}",1,"I",0,"","dcs_data",0
"stgloc","LES","prdlinmnt","LES",0,"list staging locations for production line where stgloc = '&stgloc' and wh_id = '&wh_id'",1,"I",0,"","dcs_data",0
"sto_zone_id","PolicyOvr","PolicyOvr","LES",0,"if('&wh_id' != '' and '&wh_id' != '----'){list storage zones where sto_zone_id = '&sto_zone_id' and wh_id = '&wh_id'}",1,"I",0,"","dcs_data",0
"stock_code","LES","LES","LES",0,"list pm printer stocks where stock_code = '&stock_code'",1,"I",0,"","dcs_data",0
"stoloc","invdspmw","locdsp","LES",0,"NONE",0,"A",0,"","dcs_data",0
"stoloc","LES","ALT_PART","LES",0,"if ('@stoloc' != '') {validate storage location where stoloc = '@stoloc'and wh_id ='@global.wh_id'}",1,"I",0,"","mtf_dcs_data",0
"stoloc","LES","apptmnt","LES",0,"if ('&trlr_cod' != '') {list dock doors where trlr_cod = '&trlr_cod' and stoloc = '&stoloc' catch (-1403)} else {list dock doors where stoloc = '&stoloc' catch (-1403)} | if (@? = -1403) { set return status where status = 10509}",1,"I",0,"","dcs_data",0
"stoloc","LES","cntreqopr","LES",0,"validate storage location where stoloc = '&stoloc' and cntflg = 1 and wh_id = '&wh_id'",1,"I",0,"","dcs_data",0
"stoloc","LES","COUNT_AUDIT","LES",0,"if ('&stoloc' != '' ) {validate rf translated location where inpval = '&stoloc' and wh_id = '@global.wh_id'};validate rf translated backfill location where stoloc = '&stoloc' and dsploc='&dspstoloc' and pck_flg = 0 and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"stoloc","LES","DELAYED_CATCH_QTY_CAPTURE","LES",0,"NONE",0,"A",0,"","mtf_dcs_data",0
"stoloc","LES","hldmstmnt","LES",0,"list locations where stoloc = '&stoloc'",0,"I",0,"","dcs_data",0
"stoloc","LES","LES","LES",0,"if ('&stoloc' != '' and '&wh_id' != '') {validate storage location where stoloc = '&stoloc' and wh_id = '&wh_id'} else if ('&stoloc' != '' and @@wh_id != '') {validate storage location where stoloc = '&stoloc' and wh_id =@@wh_id}",1,"I",0,"","dcs_data",0
"stoloc","LES","LOCATION_DISPLAY","LES",0,"validate rf translated location where inpval = '&stoloc' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"stoloc","LES","locmstmnt","LES",0,"NONE",0,"I",0,"","dcs_data",0
"stoloc","LES","locmstovr","LES",0,"NONE",0,"I",0,"","dcs_data",0
"stoloc","LES","LOGIN_WORK_INFO","LES",0,"validate rf translated location where inpval = '&stoloc' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"stoloc","LES","MANUAL_REPLEN","LES",0,"if ('&stoloc' != '') { validate rf translated location where inpval = '&stoloc' and wh_id = '@global.wh_id' }",1,"I",0,"","mtf_dcs_data",0
"stoloc","LES","MNT_INVENTORY","LES",0,"validate rf translated location where inpval = '&stoloc' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"stoloc","LES","MNT_LOCATION","LES",0,"validate rf translated location where inpval = '&stoloc' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"stoloc","LES","PALBLD","LES",0,"validate rf translated location where inpval = '&stoloc' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"stoloc","LES","PALBLD_DEP","LES",0,"validate rf translated location where inpval = '&stoloc' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"stoloc","LES","PALBLD_ENT","LES",0,"validate rf translated location where inpval = '&stoloc' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"stoloc","LES","palbldopr","LES",0,"validate storage location where stoloc = '&stoloc' and wh_id = '&wh_id'",1,"I",0,"","dcs_data",0
"stoloc","LES","PICKUP_A","LES",0,"if (trim('&stoloc') = '') { set return status where status = 11118 } | if ('&dsploc' != '') { validate rf translated location where inpval = '&stoloc' and dsploc = '&dsploc' and wh_id = '@global.wh_id' } else { validate rf translated location where inpval = '&stoloc' and wh_id = '@global.wh_id' };validate rf translated backfill location where stoloc = '&stoloc' and dsploc = '&dsploc' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"stoloc","LES","rcvManual","LES",0,"if ('&stoloc' != '' ) {validate storage location where stoloc = '&stoloc' and wh_id = '&wh_id'}",1,"A",0,"","dcs_data",0
"stoloc","LES","RECEIVE_WITHOUT_ORDER","LES",0,"if ('@stoloc' != '') {[select 1 from locmst, loc_typ where locmst.loc_typ_id = loc_typ.loc_typ_id and locmst.wh_id = loc_typ.wh_id and loc_typ.rcvwo_non_fwiflg = 1 and locmst.stoloc = '&stoloc' and locmst.wh_id = '@global.wh_id'] catch(-1403)|if(@?= -1403){set return status where status = 11691}}",1,"I",0,"","mtf_dcs_data",0
"stoloc","LES","rplcfgmnt","LES",0,"list locations where stoloc = '&stoloc' and wh_id = '&wh_id' | [select sz.pckcod, mz.dyn_slot_flg from locmst l left join sto_zone sz on sz.sto_zone_id = l.sto_zone_id left join mov_zone mz on mz.mov_zone_id = l.sto_zone_id where l.stoloc = '&stoloc' and l.wh_id = '&wh_id' ] | if(@dyn_slot_flg = 1){ list policies where polcod ='REPLENISHMENT' and polvar ='MISCELLANEOUS' and polval ='DISABLE-REPL-DYNAMIC-PICKFACES' and wh_id = @wh_id and rtnum1 = 1 catch(-1403) | if(@? = 0 ) { set return status where status = 11425 } } | if (@pckcod = 'S' and '&prtnum' <> '') {[select 'x' from invdtl d, invsub s, invlod l  where d.subnum = s.subnum and s.lodnum = l.lodnum and l.stoloc = '&stoloc' and l.wh_id = '&wh_id' and prtnum || prt_client_id <> '&prtnum'||'&prt_client_id'] catch (@?) | if (@? = 0) {set return status where status = 10410} | [select count(*) cnt from rplcfg where stoloc = '&stoloc' and wh_id = '&wh_id' and prtnum||prt_client_id <> '&prtnum' || '&prt_client_id'] | if (@cnt > 0) {set return status where status = 10412}} else if (@pckcod = 'N'){set return status where status = 10411} ; list locations  where stoloc = '&stoloc' and wh_id = '&wh_id' | list areas where arecod = @arecod and wh_id =@wh_id",1,"I",1,"arecod=arecod,invsts=def_rplcfg_invsts,maxunt=def_rplcfg_maxunt,minunt=def_rplcfg_minunt,pctflg=def_rplcfg_pctflg","dcs_data",0
"stoloc","LES","TOPOFF_REPLEN","LES",0,"if ('&stoloc' != '') { validate rf translated location where inpval = '&stoloc' and wh_id = '@global.wh_id' }",1,"I",0,"","mtf_dcs_data",0
"stoloc","LES","TRLR_QUIZ","LES",0,"if ('&stoloc' != '') { validate rf translated location where inpval = '&stoloc' and wh_id = '@global.wh_id' }",1,"I",0,"","mtf_dcs_data",0
"stoloc","LES","trlrmgtopr","LES",0,"if ('&stoloc' != '' ) {validate storage location where stoloc = '&stoloc' and wh_id = '&stoloc_wh_id'}",1,"I",0,"","dcs_data",0
"stoloc","LES","UNDIR_INVADJ","LES",0,"validate rf translated location for trailer where stoloc = '&stoloc' and wh_id = '@global.wh_id'",1,"I",0,"stoloc=outval","mtf_dcs_data",0
"stoloc","LES","UNLOAD_MASTER_RECEIPT","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"stoloc","LES","WMD-PLTPOSMNT","LES",0,"validate storage location where stoloc = '&stoloc' and wh_id = '&wh_id'",1,"I",0,"","dcs_data",0
