eo_id,eo_ver,eo_seg_id,eo_seg_descr,parent_eo_id,parent_eo_ver,parent_eo_seg_id,blk_alg_id,blk_alg_eval_cd,retr_mthd_id,eo_seg_ordr,u_version,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id
"GS1_ACK_NACK_TO_CANONICAL","2019.1","SENDER_SEG","Receiver Information","GS1_ACK_NACK_TO_CANONICAL","2019.1","GS1_ACK_NACK_SEG","","","GS1_ACK_SENDER_SEG_RM",10,1,"20210202173616","","SLIMP_I",""
"HEARTBEAT_CONFIRM","V2013.2","CTRL_SEG","Control Segment","","","","","","HEARTBEAT_CTRL_RM",0,2,"20210202172938","20210202173009","SLIMP_I","SLIMP_I"
"HEARTBEAT_CONFIRM","V2013.2","HEARTBEAT_SEG","Heartbeat Segment","HEARTBEAT_CONFIRM","V2013.2","CTRL_SEG","","","HEARTBEAT_SEG_RM",0,2,"20210202172938","20210202173009","SLIMP_I","SLIMP_I"
"HEARTBEAT_INITIATE","V2013.2","DUMMY","Dummy","","","","","","SL_DUMMY_RM",0,2,"20210202172938","20210202173009","SLIMP_I","SLIMP_I"
"HOLD_DEF_TRAN","2017.1","DUMMY_DEF_SEG","Dummy Segment","","","","","","DCS_DUMMY_RM",1,2,"20210202172938","20210202173010","SLIMP_I","SLIMP_I"
"HOLD_DEF_TRAN","2017.1","HOLD_DEF_SEG","Hold Segment","HOLD_DEF_TRAN","2017.1","DUMMY_DEF_SEG","","","HOLD_DEF_INB_RM",1,2,"20210202172938","20210202173010","SLIMP_I","SLIMP_I"
"HOLD_TRAN","2017.1","DUMMY_SEG","Dummy Segment","","","","","","CTRL_SEG_RM",1,2,"20210202172938","20210202173010","SLIMP_I","SLIMP_I"
"HOLD_TRAN","2017.1","HOLD_SEG","Hold segment","HOLD_TRAN","2017.1","DUMMY_SEG","","","HOLD_INB_RM",1,2,"20210202172938","20210202173010","SLIMP_I","SLIMP_I"
"HOLD_TRAN","2017.1","INV_SEG","Inventory Segment","HOLD_TRAN","2017.1","DUMMY_SEG","","","INV_INB_RM",1,2,"20210202172938","20210202173010","SLIMP_I","SLIMP_I"
"INCOMPLETE_SHIPMENTS","2009.2","OPEN_SHIP_LINE_SEG","Shipment Line","","","","","","INCOMPLETE_SHIPMENTS_RM",1,2,"20210202172938","20210202173010","SLIMP_I","SLIMP_I"
"INDUCTION","V2013.2","INVDTL_SEG","Inventory","INDUCTION","V2013.2","INVLOD_SEG","","","INVDTL_RM",20,2,"20210202172938","20210202173010","SLIMP_I","SLIMP_I"
"INDUCTION","V2013.2","INVLOD_SEG","Movement Request","","","","","","MOVE_REQ_RM",100,2,"20210202172938","20210202173010","SLIMP_I","SLIMP_I"
"INV_CNSG_CHNG","2012.1","CONSIGNMENT","CONSIGNMENT","","","","","","DCS_DUMMY_RM",0,2,"20210202172938","20210202173010","SLIMP_I","SLIMP_I"
"INV-ADJ","2009.2","ADJUST","Inventory Adjustment Header","","","","BLOCK_FOR_INV_ADJ","B","INV-ADJ",1,3,"20210202172938","20210202173010","SLIMP_I","SLIMP_I"
"INV-ADJ","2009.2","HOLD","Inventory Hold","INV-ADJ","2009.2","ADJUST","","","DCS_DUMMY_RM",2,3,"20210202172938","20210202173010","SLIMP_I","SLIMP_I"
"INV-ADJ-WO","2009.2","ADJUST","Inventory Adjustment Header","INV-ADJ-WO","2009.2","CONTROL","","","INV-ADJ-WO",1,6,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INV-ADJ-WO","2009.2","ADJ-WO-ORIG","Inventory Adjust WKO","INV-ADJ-WO","2009.2","CONTROL","","","ADJ_WKO_ORIG_RM",2,6,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INV-ADJ-WO","2009.2","ADJ-WO-QTY","Inventory Adjust WKO","INV-ADJ-WO","2009.2","CONTROL","","","ADJ_WKO_QTY_RM",3,6,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INV-ADJ-WO","2009.2","CONTROL","control","","","","","","SL_DUMMY_RM",1,6,"20210202172938","20210202173010","SLIMP_I","SLIMP_I"
"INV-ATTR-CHANGE","2011.1","ATTR_CHANGE","Inventory Attribute Change Header","","","","","","INV-ATTR-CHANGE",1,3,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INVENTORY_ATTRIBUTE","V2013.2","INV_SEG","Inventory attribute status segment","","","","","","INVENTORY_ATTRIBUTE_RM",10,2,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INVENTORY_RECONCILIATION","9.0","DUMMY","Inventory Reconciliation","","","","","","DCS_DUMMY_RM",1,2,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INVENTORY_RECONCILIATION","9.0","INVENTORY_RECONCILIATION","Inventory Reconciliation","INVENTORY_RECONCILIATION","9.0","DUMMY","","","INVENTORY_RECONCILIATION_RM",1,2,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INV-HLD","2010.1","HOLD","Inventory Hold","","","","","","INV_HOLD_RM",1,2,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INV-MOV","2009.2","INV-MOV-SEG","Inventory Move Segment","","","","","","INV-ADJ",0,2,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INV-RCV","2012.1","CMPDTL","Component Tracking Details","INV-RCV","2012.1","CMPHDR","","","INV_RCV CMPDTL",0,3,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INV-RCV","2012.1","CMPHDR","Component Tracking Header","INV-RCV","2012.1","DTL","","","INV_RCV CMPHDR",0,3,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INV-RCV","2012.1","DTL","Inventory Receipt Details","INV-RCV","2012.1","HDR","","","INV-RCV RM",1,3,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INV-RCV","2012.1","HDR","Inventory Receipt Header","","","","","","INV-RCV HDR",1,3,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INV-RCV","2012.1","HOLD","Inventory Hold","INV-RCV","2012.1","DTL","","","INV_RCV_HOLD",2,3,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INV-RCV","2012.1","SUMM","Inventory Receipt Summary","INV-RCV","2012.1","HDR","","","INV-RCV SUMM RM",1,3,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INV-RCV","2012.1","WKO","Work order Segment","INV-RCV","2012.1","DTL","","","GET_WKO",0,3,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INV-SCR-WO","2009.2","INV-SCR-WO","Inventory Scrap for Work Order","","","","","","INV-ADJ",0,6,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INV-STS","2009.2","HOLD","Inventory Hold","INV-STS","2009.2","STATUS","","","DCS_DUMMY_RM",2,2,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INV-STS","2009.2","STATUS","Inventory Status Change Header","","","","","","INV-ADJ",1,2,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INVSTS-PRG","2009.2","CTRL-SEG","Dummy Segment","","","","","","CTRL_SEG_RM",1,2,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"INVSTS-PRG","2009.2","INVSTS-PRG-SEG","Inventory Statis Progression","INVSTS-PRG","2009.2","CTRL-SEG","","","INVSTS_PRG_INB_RM",1,2,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"LABEL_REQUEST","V2013.2","CTRL_SEG","Dummy","","","","","","SL_DUMMY_RM",0,2,"20210202172938","20210202173011","SLIMP_I","SLIMP_I"
"LABEL_REQUEST","V2013.2","LBL_REQ_SEG","Label Request segment, includes details about the pallet and label printer.    ","LABEL_REQUEST","V2013.2","CTRL_SEG","","","LBL_REQ_RM",10,2,"20210202172938","20210202173012","SLIMP_I","SLIMP_I"
"LABEL_RESPONSE","V2013.2","LBL_RES_SEG","Label Response segment","","","","","","SL_DUMMY_RM",10,2,"20210202172938","20210202173012","SLIMP_I","SLIMP_I"
"LENS_WH_INTRANSIT_SYNC","2009.2","CONTROL","CONTROL","","","","","","SL_DUMMY_RM",1,2,"20210202172938","20210202173012","SLIMP_I","SLIMP_I"
"LENS_WH_INTRANSIT_SYNC","2009.2","LENS_WH_INTRANSIT_SYNC","Lens Warehouse Intransit Reconciliation","LENS_WH_INTRANSIT_SYNC","2009.2","CONTROL","","","LENS_WH_INTRANSIT_SYNC_RM",1,2,"20210202172938","20210202173012","SLIMP_I","SLIMP_I"
"LENS_WH_SYNC","2009.2","CONTROL","CONTROL","","","","","","SL_DUMMY_RM",1,2,"20210202172938","20210202173012","SLIMP_I","SLIMP_I"
"LENS_WH_SYNC","2009.2","LENS_WH_SYNC","Lens Warehouse Inventory Summary Sync","LENS_WH_SYNC","2009.2","CONTROL","","","LENS_WH_SYNC_RM",1,2,"20210202172938","20210202173012","SLIMP_I","SLIMP_I"
"LENS-WH-SUBSCRIBE","2009.2","LENS-WH-SUBSCRIBE","LENS Warehouse Subscribe","","","","","","LENS-WH-SUBSCRIBE RM",1,2,"20210202172938","20210202173012","SLIMP_I","SLIMP_I"
"LENS-WH-UNSUBSCRIBE","2009.2","LENS-WH-UNSUBCRIBE","LENS Warehouse Unsubscribe","","","","","","LENS-WH-UNSUBSCRIBE RM",1,2,"20210202172938","20210202173012","SLIMP_I","SLIMP_I"
"LINE_SETUP","V2013.2","CTRL_SEG","Dummy","","","","","","SL_DUMMY_RM",0,2,"20210202172938","20210202173013","SLIMP_I","SLIMP_I"
"LINE_SETUP","V2013.2","WKO_SEG","This segment contains all fields from the move confirm IIFD. All child segments use fields from this segment in their retrieve methods algorithms.","LINE_SETUP","V2013.2","CTRL_SEG","","","LINE_SETUP_RM",10,2,"20210202172938","20210202173013","SLIMP_I","SLIMP_I"
"LM DATA","2012.2","TRANS","LM DATA","","","","","","LM-TRANS",1,2,"20210202172938","20210202173013","SLIMP_I","SLIMP_I"
"LM DATA","2019.1","TRANS","LM DATA","","","","","","LM-TRANS",1,2,"20210202172938","20210202173013","SLIMP_I","SLIMP_I"
"LOAD_DETAIL","V2013.2","DUMMY","Dummy","","","","","","SL_DUMMY_RM",0,2,"20210202172938","20210202173013","SLIMP_I","SLIMP_I"
"LOAD_DETAIL","V2013.2","LOAD_DTL_SEG","Load Detail","LOAD_DETAIL","V2013.2","DUMMY","","","LOAD_DTL_RM",20,2,"20210202172938","20210202173013","SLIMP_I","SLIMP_I"
"LOAD_ERROR","V2013.2","DUMMY","Dummy","","","","","","SL_DUMMY_RM",0,2,"20210202172938","20210202173013","SLIMP_I","SLIMP_I"
"LOCSTS","V2013.2","CTRL_SEG","Dummy","","","","","","SL_DUMMY_RM",0,2,"20210202172938","20210202173013","SLIMP_I","SLIMP_I"
"LOCSTS","V2013.2","LOCSTS_SEG","This segment contains all fields from the move confirm IIFD. All child segments use fields from this segment in their retrieve methods algorithms.","LOCSTS","V2013.2","CTRL_SEG","","","LOCSTS_RM",10,2,"20210202172938","20210202173014","SLIMP_I","SLIMP_I"
"MASTER_RCPT_COMPL_TO_CANONICAL","2019.1.1","MASTER_RCPT","This segment will list the master receipts information for the trailer","MASTER_RCPT_COMPL_TO_CANONICAL","2019.1.1","RCV_TRLR","","","CANONICAL_MASTER_RCPT_RM",1,1,"20210202173507","","SLIMP_I",""
"MASTER_RCPT_COMPL_TO_CANONICAL","2019.1.1","RCPT_INVOICE","This segment will list the invoice information for the master receipt","MASTER_RCPT_COMPL_TO_CANONICAL","2019.1.1","MASTER_RCPT","","","CANONICAL_RCPT_INVOICE_RM",10,1,"20210202173507","","SLIMP_I",""
"MASTER_RCPT_COMPL_TO_CANONICAL","2019.1.1","RCPT_INVOICE_LINE","This segment will list the invoice line information for the receipt invoice","MASTER_RCPT_COMPL_TO_CANONICAL","2019.1.1","RCPT_INVOICE","","","CANONICAL_RCPT_INVOICE_LINE_RM",10,1,"20210202173507","","SLIMP_I",""
"MASTER_RCPT_COMPL_TO_CANONICAL","2019.1.1","RCV_TRLR","Receipt Trailer","","","","","","CANONICAL_RCV_TRLR_RM",20,1,"20210202173507","","SLIMP_I",""
"MASTER_RCPT_COMPLETE","2009.2","MASTER_RCPT","This segment will list the master receipts information for the trailer","MASTER_RCPT_COMPLETE","2009.2","RCV_TRLR","","","MASTER_RCPT_RM",0,2,"20210202172938","20210202173014","SLIMP_I","SLIMP_I"
"MASTER_RCPT_COMPLETE","2009.2","RCPT_INVOICE","This segment will list the invoice information for the master receipt","MASTER_RCPT_COMPLETE","2009.2","MASTER_RCPT","","","RCPT_INVOICE_RM",0,2,"20210202172938","20210202173014","SLIMP_I","SLIMP_I"
"MASTER_RCPT_COMPLETE","2009.2","RCPT_INVOICE_LINE","This segment will list the invoice line information for the receipt invoice","MASTER_RCPT_COMPLETE","2009.2","RCPT_INVOICE","","","RCPT_INVOICE_LINE_RM",0,2,"20210202172938","20210202173014","SLIMP_I","SLIMP_I"
"MASTER_RCPT_COMPLETE","2009.2","RCV_TRLR","Receipt Trailer","","","","","","RCV_TRLR_RM",0,2,"20210202172938","20210202173014","SLIMP_I","SLIMP_I"
"MNT-APPT","2017.2","APPOINTMENT","Maintain Appointment","MNT-APPT","2017.2","ROOT","","","MNT_APPT_RM",1,2,"20210202172938","20210202173014","SLIMP_I","SLIMP_I"
"MNT-APPT","2017.2","APPT_NOTE","Appointment Note","MNT-APPT","2017.2","APPOINTMENT","","","APPT_NOTE_INB_RM",3,2,"20210202172938","20210202173014","SLIMP_I","SLIMP_I"
"MNT-APPT","2017.2","ROOT","Root Segment","","","","","","SL_DUMMY_RM",1,2,"20210202172938","20210202173014","SLIMP_I","SLIMP_I"
"MNT-BOM","9.0","BOM_DEF_SERV_SEG","BOM Default Service (Workflow) Segment","MNT-BOM","9.0","HDR","","","MNT_BOM_DEF_SERV_RM",2,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-BOM","9.0","BOM_DTL_ALLOC_RULE_DTL_SEG","Maintain Allocation Rules Detail for Distro records","MNT-BOM","9.0","BOM_DTL_ALLOC_RULE_HDR_SEG","","","ALLOC_RULE_DTL_SEG_RM",1,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-BOM","9.0","BOM_DTL_ALLOC_RULE_HDR_SEG","Maintain Allocation Rules Header for bom records","MNT-BOM","9.0","COMPONENT","","","ALLOC_RULE_HDR_SEG_RM",2,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-BOM","9.0","BOM_DTL_DEF_SERV_SEG","BOM Detail Default Service (Workflow) Segment","MNT-BOM","9.0","COMPONENT","","","MNT_BOM_DTL_DEF_SERV_RM",1,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-BOM","9.0","BOM_DTL_PRCS_SEG","BOM Detail Process Segment","MNT-BOM","9.0","COMPONENT","","","BOM_DTL_PRCS_RM",2,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-BOM","9.0","BOM_HDR_ALLOC_RULE_DTL_SEG","Maintain Allocation Rules Detail for bom records","MNT-BOM","9.0","BOM_HDR_ALLOC_RULE_HDR_SEG","","","ALLOC_RULE_DTL_SEG_WKO_RM",1,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-BOM","9.0","BOM_HDR_ALLOC_RULE_HDR_SEG","Maintain Allocation Rules Header for bom records","MNT-BOM","9.0","HDR","","","ALLOC_RULE_HDR_WKO_RM",2,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-BOM","9.0","COMPONENT","Maintain  BOM Detail","MNT-BOM","9.0","HDR","CHECK_TRNTYP_FOR_DELETE","B","MNT-BOM DTL",1,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-BOM","9.0","HDR","Maintain BOM Header","MNT-BOM","9.0","ROOT","","","MNT-BOM HDR",1,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-BOM","9.0","PRCS_SEG","Process Segment","MNT-BOM","9.0","HDR","","","PRCS_RM",3,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-BOM","9.0","ROOT","Maintain Bill of Materials","","","","","","SL_DUMMY_RM",1,2,"20210202172938","20210202173014","SLIMP_I","SLIMP_I"
"MNT-CUS","2017.1","ACCT","Account segment to store the carcod and accnum fields.","MNT-CUS","2017.1","CUSTOMER HEADER","","","MNT-CUST_ACCT_RM",20,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-CUS","2017.1","ADDRESS","Maintain Address","MNT-CUS","2017.1","ROOT","CHECK_TRNTYP_FOR_DELETE","B","CUSTOMER ADDRESS RM",5,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-CUS","2017.1","ASSET_SEG","Customer Handling Unit Segment","MNT-CUS","2017.1","CUSTOMER HEADER","CHECK_TRNTYP_FOR_DELETE","B","CUST_ASSET_RET",0,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-CUS","2017.1","CUSTOMER HEADER","Maintain Customer Header","MNT-CUS","2017.1","ROOT","CHECK_TRNTYP_FOR_DELETE","B","CUST_INB_RM",30,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-CUS","2017.1","REPACK_CLASS","Repack Class","MNT-CUS","2017.1","CUSTOMER HEADER","","","MNT-CUST_REPACK_CLASS",10,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-CUS","2017.1","ROOT","Maintain Item Root Segment1","","","","","","SL_DUMMY_RM",1,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-CUS-ADDR","2009.2","ADDRESS","Customer Address Public Face","MNT-CUS-ADDR","2009.2","ROOT","CHECK_TRNTYP_FOR_DELETE","B","MNT-ADDR",10,2,"20210202172939","20210202173016","SLIMP_I","SLIMP_I"
"MNT-CUS-ADDR","2009.2","ROOT","Customer Address Root Segment Public Face1","","","","","","SL_DUMMY_RM",1,2,"20210202172939","20210202173015","SLIMP_I","SLIMP_I"
"MNT-DISTRO","2009.2","DISTRO","Maintain Distro","MNT-DISTRO","2009.2","ROOT","","","MNT-DISTRO",1,2,"20210202172939","20210202173016","SLIMP_I","SLIMP_I"
"MNT-DISTRO","2009.2","ROOT","Maintain Distro Root Segment","","","","","","SL_DUMMY_RM",1,2,"20210202172939","20210202173016","SLIMP_I","SLIMP_I"
"MNT-ITEM-VELOCITY","2011.1","ITEM-VELOCITY","Maintain Item Velocity","MNT-ITEM-VELOCITY","2011.1","ROOT","","","MNT-ITEM-VELOCITY",1,2,"20210202172939","20210202173016","SLIMP_I","SLIMP_I"
"MNT-ITEM-VELOCITY","2011.1","ROOT","Root Segment","","","","","","CTRL_SEG_RM",1,2,"20210202172939","20210202173016","SLIMP_I","SLIMP_I"
"MNT-ITM-FOOT","2011.2","FOOTPRINT","Maintain Item Footprint","MNT-ITM-FOOT","2011.2","ROOT","CHECK_TRNTYP_FOR_DELETE","B","MNT-ITM-FOOT PRINT",0,2,"20210202172939","20210202173016","SLIMP_I","SLIMP_I"
"MNT-ITM-FOOT","2011.2","FOOTPRINT_DESCRIPTION","Description Information","MNT-ITM-FOOT","2011.2","FOOTPRINT","","","MNT-FOOT DESCRIPTION",10,2,"20210202172939","20210202173017","SLIMP_I","SLIMP_I"
"MNT-ITM-FOOT","2011.2","PART","Maintain Item","MNT-ITM-FOOT","2011.2","FOOTPRINT","CHECK_TRNTYP_FOR_DELETE","B","MNT-ITM-FOOT-PART",20,2,"20210202172939","20210202173017","SLIMP_I","SLIMP_I"
"MNT-ITM-FOOT","2011.2","PART_ALT_PRTNUM","Item Alternate Item Number","MNT-ITM-FOOT","2011.2","PART","","","MNT-PART_ALT_PRTNUM",40,2,"20210202172939","20210202173017","SLIMP_I","SLIMP_I"
"MNT-ITM-FOOT","2011.2","PART_DESCRIPTION","Description Information","MNT-ITM-FOOT","2011.2","PART","","","MNT-ITM DESCRIPTION",10,2,"20210202172939","20210202173017","SLIMP_I","SLIMP_I"
"MNT-ITM-FOOT","2011.2","REPACK_CLASS","Item Repack Class","MNT-ITM-FOOT","2011.2","PART","","","MNT-PART_REPACK_CLASS",20,2,"20210202172939","20210202173017","SLIMP_I","SLIMP_I"
"MNT-ITM-FOOT","2011.2","ROOT","Maintain Item Root Segment","","","","","","SL_DUMMY_RM",1,2,"20210202172939","20210202173016","SLIMP_I","SLIMP_I"
"MNT-ITM-FOOT","2011.2","SER_NUM_TYP","Serial Number Type","MNT-ITM-FOOT","2011.2","PART","","","MNT-PART SER_NUM_TYP",30,2,"20210202172939","20210202173017","SLIMP_I","SLIMP_I"
"MNT-RA","8.3","DISTRO","Receipt Distro","MNT-RA","8.3","DTL","BLOCK_SEG_FOR_RPS","B","RA_INB_RM_DISTRO",2,2,"20210202172939","20210202173017","SLIMP_I","SLIMP_I"
"MNT-RA","8.3","DTL","Maintain RA Detail","MNT-RA","8.3","HDR","CHECK_TRNTYP_FOR_DELETE","B","MNT-RA DTL",20,2,"20210202172939","20210202173017","SLIMP_I","SLIMP_I"
"MNT-RA","8.3","HDR","Maintain RA Header1","MNT-RA","8.3","ROOT","CHECK_TRNTYP_FOR_DELETE","B","MNT-RA HDR",1,2,"20210202172939","20210202173017","SLIMP_I","SLIMP_I"
"MNT-RA","8.3","ROOT","Maintain Item Root Segment","","","","","","SL_DUMMY_RM",1,2,"20210202172939","20210202173017","SLIMP_I","SLIMP_I"
"MNT-RET","9.1","DTL","Maintain  Returns Detail","MNT-RET","9.1","HDR","","","MNT-RET DTL",10,2,"20210202172939","20210202173017","SLIMP_I","SLIMP_I"
"MNT-RET","9.1","HDR","Maintain Returns Header","MNT-RET","9.1","ROOT","","","MNT-RET HDR",1,2,"20210202172939","20210202173017","SLIMP_I","SLIMP_I"
"MNT-RET","9.1","ROOT","Maintain Return Invoice","","","","","","SL_DUMMY_RM",1,2,"20210202172939","20210202173017","SLIMP_I","SLIMP_I"
"MNT-ROUTE","2009.2","ROOT","Maintain Route Root Segment","","","","","","SL_DUMMY_RM",1,2,"20210202172939","20210202173018","SLIMP_I","SLIMP_I"
"MNT-ROUTE","2009.2","ROUTE","Maintain Route","MNT-ROUTE","2009.2","ROOT","","","MNT-ROUTE",1,2,"20210202172939","20210202173018","SLIMP_I","SLIMP_I"
"MNT-ROUTE","2009.2","ROUTE_STOP","Maintain Route Stop","MNT-ROUTE","2009.2","ROUTE","","","MNT-ROUTE_STOP",1,2,"20210202172939","20210202173018","SLIMP_I","SLIMP_I"
"MNT-STORE","2013.2","ADDRESS","Maintain Address","MNT-STORE","2013.2","ROOT","CHECK_TRNTYP_FOR_DELETE","B","CUSTOMER ADDRESS RM",5,2,"20210202172939","20210202173018","SLIMP_I","SLIMP_I"
"MNT-STORE","2013.2","ROOT","Maintain Store Root Segment","","","","","","SL_DUMMY_RM",1,2,"20210202172939","20210202173018","SLIMP_I","SLIMP_I"
"MNT-STORE","2013.2","STORE","Maintain Store","MNT-STORE","2013.2","ROOT","","","MNT-STORE",10,2,"20210202172939","20210202173018","SLIMP_I","SLIMP_I"
"MNT-STORE","2013.2","STORE_PUT_TO_LOC","Maintain Store Put to Location","MNT-STORE","2013.2","STORE","","","MNT-STORE_PUT_TO_LOC",10,2,"20210202172939","20210202173018","SLIMP_I","SLIMP_I"
"MNT-STORE","2013.2","STORE_PUT_TO_LOC_FIELD","Maintain Store Put to Location Field","MNT-STORE","2013.2","STORE_PUT_TO_LOC","","","MNT-STORE_PUT_TO_LOC_FIELD",10,2,"20210202172939","20210202173018","SLIMP_I","SLIMP_I"
"MNT-STORE","2013.2","STORE_SCHED","Maintain Store Schedule","MNT-STORE","2013.2","STORE","","","MNT-STORE_SCHED",10,2,"20210202172939","20210202173018","SLIMP_I","SLIMP_I"
"MNT-STORE","2013.2","STORE_STAGING_LOC","Maintain Store Location","MNT-STORE","2013.2","STORE","","","MNT-STORE_LOC",10,2,"20210202172939","20210202173018","SLIMP_I","SLIMP_I"
"MNT-SUP","2018.1V0","ROOT","Maintain Supplier Root Segment","","","","","","SL_DUMMY_RM",1,2,"20210202172939","20210202173018","SLIMP_I","SLIMP_I"
"MNT-SUP","2018.1V0","SUPP_PART_CNSG_OVR_SEG","Supplier Item Consignment Override","MNT-SUP","2018.1V0","SUPPLIER","","","SUPP_PART_CNSG_OVR_RM",1,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MNT-SUP","2018.1V0","SUPP_PART_FTPCOD_SEG","Supplier Item Footprint","MNT-SUP","2018.1V0","SUPP_PART_SEG","","","MNT-SUP-ITEM-FTP-RM",1,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MNT-SUP","2018.1V0","SUPP_PART_SEG","Supplier Item","MNT-SUP","2018.1V0","SUPPLIER","","","MNT-SUP-ITEM-RM",2,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MNT-SUP","2018.1V0","SUPPLIER","Maintain Address","MNT-SUP","2018.1V0","ROOT","CHECK_TRNTYP_FOR_DELETE","B","MNT-SUP-ADDR",10,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MNT-WO","2017.1","COMP-NOTE","Maintain Work Order Detail Note","MNT-WO","2017.1","COMPONENT","CHECK_TRNTYP_FOR_DELETE","B","MNT-WO DTL NOTE",2,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MNT-WO","2017.1","COMPONENT","Maintain Work Order Detail","MNT-WO","2017.1","HDR","CHECK_TRNTYP_FOR_DELETE","B","MNT-WO DTL",1,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MNT-WO","2017.1","HDR","Maintain Work Order Header","MNT-WO","2017.1","ROOT","CHECK_TRNTYP_FOR_DELETE","B","MNT-WO HDR",1,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MNT-WO","2017.1","HDR-NOTE","Maintain Work Order Header Note","MNT-WO","2017.1","HDR","CHECK_TRNTYP_FOR_DELETE","B","MNT-WO NOTE",3,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MNT-WO","2017.1","ROOT","Maintain Work Order Header","","","","","","SL_DUMMY_RM",1,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MNT-WO","2017.1","WO_DEF_SERV_SEG","Work Order Default Service (Workflow) Segment","MNT-WO","2017.1","HDR","","","MNT_WO_DEF_SERV_RM",4,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MNT-WO","2017.1","WO_DTL_DEF_SERV_SEG","Work Order Detail Default Service (Workflow) Segment","MNT-WO","2017.1","COMPONENT","","","MNT_WO_DTL_DEF_SERV_RM",3,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MNT-WO","2017.1","WO_HEADER_ALLOC_RULE_DTL_SEG","Maintain Allocation Rules Detail for work order records","MNT-WO","2017.1","WO_HEADER_ALLOC_RULE_HDR_SEG","","","ALLOC_RULE_DTL_SEG_WKO_RM",1,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MNT-WO","2017.1","WO_HEADER_ALLOC_RULE_HDR_SEG","Maintain Allocation Rules Header","MNT-WO","2017.1","HDR","","","ALLOC_RULE_HDR_WKO_RM",2,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MNT-WO","2017.1","WO_LINE_ALLOC_RULE_DTL_SEG","Maintain Allocation Rules Detail for work order records","MNT-WO","2017.1","WO_LINE_ALLOC_RULE_HDR_SEG","","","ALLOC_RULE_DTL_SEG_RM",1,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MNT-WO","2017.1","WO_LINE_ALLOC_RULE_HDR_SEG","Maintain Allocation Rules Header for Distro records","MNT-WO","2017.1","COMPONENT","","","ALLOC_RULE_HDR_SEG_RM",4,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
