sys_obj_typ,sys_obj_id,cust_lvl,cmnt,grp_nam,is_purged
"pol_id","PICK-RELEASE-MAX-SECONDS-TO-HOLD",0,"This policy sets the maximum amount of time to hold batches to fulfil the Mininum Labels to Release Batch policy.  This value is a positive integer, in seconds. The Mininum Labels to Release Bactch policy tells the system to try and release labels only after a certain number have been created.  However, if the time the labels have been waiting exceeds the value of this policy, the labels are released anyway.","dcs_data",0
"pol_id","PICK-RELEASE-MIN-BATCH-TO-RELEASE",0,"This policy tells the system to attempt to release labels in batches of at least a certain amount.  This is typically used to create larger, more efficient pick batches and walk sequences. This value should be a postiive integer giving the minimum number of labels to release. Note:  The Maximum Batch Hold Time policy will override this when the batch has been held for the amount of time specified by that policy.","dcs_data",0
"pol_id","PICK-RELEASE-MISCELLANEOUS-STATUS-LOG-FILE-NAME",0,"The Pick Release Status Log policy determines whether log files are generated during each pick release cycle to document the pick release cycle's progress. The log file can be used to diagnose what was processed during a pick release cycle. If this policy is enabled, then a log status (*.sts) file will be created and filed in the LESDIR log directory during each pick release cycle. The log will contain individual status (*.sts) files with detailed information about each pick release allocation attempt, along with log messages being written to the trace file if tracing is enabled. If this policy is disabled, then the detailed log file will not be created during the pick release process; however, the log messages will be written to a trace file if tracing is enabled.","dcs_data",0
"pol_id","PICK-RELEASE-MISCELLANEOUS-THRESH-PICK-OPRCOD",0,"This policy will specify the operation code to use when releasing Threshold Picks.","dcs_data",0
"pol_id","PICK-RELEASE-ORDER-BY-CLAUSE",0,"This policy lists the location master columns to use when sorting the resource locations during allocation. This value can be a single column or multiple columns from the location master table.  If multiple values are used, they should be seperated with a comma. If no value is used here, then no sorting is done on the returned locations. A valid example of this policy would be "maxqvl,trvseq", which would outbound order the returned resource locations by maximum quantity/volume/length, and travel sequence.","dcs_data",0
"pol_id","PICK-RELEASE-PALLET-VOLUME",0,"This integer value represents the pallet volume constant used during the allocation of processing area locations. Processing area locations include areas like overpack and reconsolidation.  The number represents a cubic volumn using the same unit of measure as that of the footprint masater length, width and height. ","dcs_data",0
"pol_id","PICK-RELEASE-PALLET-WEIGHT",0,"This policy is an integer value that represents the weight of an empty pallet.","dcs_data",0
"pol_id","PICK-RELEASE-POST-RELEASE-CMD",0,"This policy defines a server command that is to be executed during the release cycle. The Execution Point defines when the Post-Release Server Command will be executed.  It can be executed after the release of each combination code, or it be executed after completion of a scheduled batch.  Since batches of picks may be released over time, the post release command may be initiated multiple times.","dcs_data",0
"pol_id","PICK-RELEASE-RELEASE-BY-GROUPING",0,"The Release Batch Grouping policy defines how to group picks after the group is entirely allocated and before releasing the picks. When releasing picks, the system waits until all allocations in the configured structure (Shipment ID or Schedule Batch Number) are complete and then the system releases the picks for that group.","dcs_data",0
"pol_id","PICK-RELEASE-RELOAD-LOCATIONS-EACH-RUN",0,"This policy is an integer value the system uses to determine whether the list of locations available in staging for shipments should be reloaded for each pick.  If a system is using dock door associations to assist in the assignment of locations this policy should be set to true.  Note though that enabling this policy will slow down the release of picks to some extent when a lot of picks need to be released.","dcs_data",0
"pol_id","PICK-RELEASE-RESERVE-BY-GROUPING",0,"This policy is an integer value the system uses to determine whether the system will reserve locations for groups of allocated picks.  Note though that enabling this policy will group allocated picks by resource code.","dcs_data",0
"pol_id","PICK-RELEASE-RULES",0,"This policy defines the default printer for printing labels when release picks.  This must be a valid device code in the system and be associated with a valid printer address.","dcs_data",0
"pol_id","PICK-RELEASE-SMALL-SHIP-LANE",0,"The Small Shipping Lane Size policy specifies the maximum number of pallets allowed at a shipment staging lane for it to be considered a small shipment staging lane.  If this policy is set, the pick release process will require that small shipping lanes are only used when they can contain at least 50% of the pallets required by the shipment. This prevents small lanes from being completely consumed by one large shipment and instead holds these lanes for smaller shipments. For example, if a shipment requires five pallets in the shipment staging area and the small lane policy is set to 2, then none of the lanes holding two or fewer pallets would be used to stage the shipment. If, on the other hand, the policy were set to 3, then both small and non-small staging lanes would be candidates for staging the shipment.","dcs_data",0
"pol_id","PICK-RELEASE-UTILIZATION-PERCENTAGE",0,"This policy is an integer value the system uses to determine the minimum space utilization percentage needed to qualify as a reservable location.","dcs_data",0
"pol_are_id","PICK-RESERVATION-MANAGER",0,"These policies are used to configure the behavior of the reservation process.","dcs_policy",0
"pol_are_id","PICK-STEALING",0,"Pick stealing deals with redirection of outstanding picks and replenishments from warehouse storage areas to receiving areas at the time new matching inventory is putaway into the warehouse","dcs_policy",0
"pol_id","PICK-STEALING-ASSET-SWAP",0,"This policy if set will allow asset swapping during Pick Stealing","wm_pol_inf",0
"pol_id","PICK-STEALING-INSTALLED",0,"This policy if set will allow Pick Stealing","wm_pol_inf",0
"pol_id","PICK-STEALING-MISCELLANEOUS-LOAD-LEVEL",0,"This policy if set will allow user to select LPN or sub-LPN inventory","wm_pol_inf",0
"pol_id","PICK-STEALING-MISCELLANEOUS-PICK-STATUS",0,"This policy if set will allow user to select Pick status of type R,P and H","wm_pol_inf",0
"pol_id","PICK-STEALING-MISCELLANEOUS-WORK-TYPE",0,"This policy if set will allow user to select different Work types","wm_pol_inf",0
"pol_are_id","PM-CONFIG",0,"These policies are used to configure details for manifest packages","sal_policy",0
"pol_are_id","PM-INSTALLED",0,"These policies are used to indicate whether our supported parcel manifesting systems are installed","sal_policy",0
"pol_are_id","PM-REMOTE",0,"These policies are used to configure remote parcel manifesting systems service","sal_policy",0
"pol_are_id","PM-THREADING",0,"These policies define the thread behavior of manifesting shipments to hold after pick release registration.","dcs_policy",0
"pol_are_id","PM-TRACE",0,"These policies are used to indicate whether wm server needs parcel manifesting systems to generate trace","sal_policy",0
"pol_are_id","PRDLINOPR-IDENTIFY",0,"These policies are used when identifying from the production lines.","dcs_policy",0
"pol_id","PRDLINOPR-IDENTIFY-AUTO-CLOSE",0,"If this policy is enabled, then the work order will be closed after the inventory has been identified and putaway.","dcs_data",0
"message_sys","preview_format",0,"<span style="color:Black_x003B__x0020_font-weight:bold_x003B_">@subject</span><br/>","mcs_data",0
"pol_are_id","PROCESS-RCV-PLAN",0,"This policy defines the daemon process that dispatches planning transactions to labor and collects estimated goal times for receive trucks.","dcs_policy",0
"pol_id","PROCESS-RCV-PLAN-CMD",0,"This policy specifies the command that the daemon process executes for dispatching labor planning transactions to Labor Management System (LMS) for receiving trucks and collecting estimated goal times from LMS for the trucks.","dcs_data",0
"pol_id","PROCESS-RCV-PLAN-INST",0,"The SAL daemon process processor consults this policy to determine if daemon processes for PROCESS-RCV-PLAN are enabled or disabled (rtnum1=1 or 0).","dcs_data",0
"pol_id","PRTMST-NONSHARED-FIELDS",0,"This policy indicates which fields on the item master will not be cascaded to all warehouses when a item is changed.  This ensures that updates made at the warehouse level will not be overwritten when a change is made to the default item.","dcs_data",0
"pol_id","PURGE-DIRS",0,"These policies define the directories, the file patterns and the retention days for any files that need periodic cleanup.","sal_data",0
"pol_id","RCV-ALLOW-REVERSE-AFTER-CLOSE",0,"This policy determines whether or not a piece of inventory may be reversed against a Planned Inbound Order once the truck the Planned Inbound Order is associated with is closed.","dcs_data",0
"pol_id","RCV-REMOVE-INV-AFTER-REVERSE",0,"This policy determines whether or not a piece of inventory will be removed from the system once it is reversed from a Planned Inbound Order.  Typically, in an ASN scenario, you would not want to remove the inventory after a reverse, so that the inventory will stay in the expected Planned Inbound Orders area.","dcs_data",0
"pol_id","RCVTRKOPR-ALLOW-UNEXPECTED-STATUS",0,"If this policy is set to true then if the policy to allow an unexpected item is set to false, the system will still allow an unexpected inventory status for a item on the Planned Inbound Order to be identified.  Otherwise if allowing an unexpected item is not allowed and neither is an unexpected status, then inventory must be brought into the system in the expected status and then the status can be changed.","dcs_data",0
"pol_id","RCVTRKOPR-DAMAGED-STATUS",0,"This policy determines which inventory statuses will be considered as damaged by the OSD report on receiving.","dcs_data",0
"pol_id","RCVTRKOPR-MISC-DEF-RCV-LOC",0,"This policy determines the default Receiving location for start location in Putaway when Receiving Without Outbound outbound order and receiving from PO.","dcs_data",0
"pol_id","RCVTRKOPR-MISC-STORAGE-ZONES",0,"This policy defines the storage zones available for putaway from Receiving Operations. For manual location selection, the user can select a location from one of the available storage zones; for automatic storage location selection, the system can select a location from one of the available storage zones.","dcs_data",0
"pol_are_id","RDTALLOPR",0,"These policies are used by the system to configure the behavior of the Device units.","dcs_policy",0
"pol_id","RDTALLOPR-ALLOW-RCV-TRLR-CHECKIN",0,"This policy determines whether or not an Device operator will have the option to check in a receiving Transport Equipment prior to identifying inventory or receiving inventory from the Transport Equipment. If this policy is set so that the Device operator is not allowed to check in a receiving Transport Equipment, the Transport Equipment must be checked in through a workstation before the Device operator will be allowed to receive inventory from the Transport Equipment.","dcs_data",0
"pol_id","RDTALLOPR-AUTO-ADD-TO-EXISTING-LOAD",0,"This policy determines whether or not the system will automatically be allowed to add the new inventory details to an existing load. If the policy is set, the system will automatically add the new details to existing load, if not the user will be prompted with question to either add to existing load or delete and recreate the load.","dcs_data",0
"pol_id","RDTALLOPR-CONFIGURATION-SORT-LOAD",0,"This policy defines the outbound order by clause using which LPNs are sorted","dcs_policy",0
"pol_id","RDTALLOPR-CONFIRM-CREATE-INVENTORY",0,"This policy is set as to whether a prompt for inventory creation confirmation is required in Device or not. If the policy is set to 1 then prompt Device user to confirm inventory creation else if it is set to 0 then do not prompt the Device user and go ahead and create inventory.","dcs_data",0
"pol_id","RDTALLOPR-DEFAULT-PART-DTL",0,"This policy determines whether or not the Device product Identify will display previous scanned item details by default. If the policy is set, the system will display all the previous scanned details like item number, lot number, invsts, rcvqty etc., and the user has to scan only the load / sub number and can proceed with the rest of the details for creating inventory. if not all the fields will be cleared and user has to scan all the inventory attributes.","dcs_data",0
"pol_are_id","RDTALLOPR-DEPOSIT",0,"These policies are used by the system to configure the Deposit of inventory on the Devices.","dcs_policy",0
"pol_are_id","RDTALLOPR-DIRECT-WORK",0,"These policies affect directed work behavior on the Device.","dcs_policy",0
"pol_id","RDTALLOPR-DIRECT-WORK-ASSIGNMENT-FILTERS-ENABLED",0,"This policy determines whether or not directed work filters are enabled.  If enabled the Device user is prompted to enter various criteria to filter the directed work available to them.","dcs_policy",0
"pol_id","RDTALLOPR-FORCE-INV-DEP-VIS",0,"When this policy is enabled the Inventory Deposit screen will be displayed during product deposit. This should be used when you want to see a list of all loads assigned to the current device and you want the ability to scan or select a load from the list.","dcs_policy",0
"pol_id","RDTALLOPR-INVDSP-FORCE-ENTRY-ENABLED",0,"When this policy is enabled the Device Inventory Display screen will force you to enter either Inventory ID or Item Number before displaying the result set.","dcs_data",0
"pol_are_id","RDTALLOPR-LOADING",0,"These policies are used by the system to configure the behavior of Inventory Loading on Devices.","dcs_policy",0
"pol_id","RDTALLOPR-LOADING-PALLET-SLOTS-CAPTURED",0,"This policy determines whether the pallet slot should be captured, if it is set to be false, then user won't to capture the pallet slot when doing Device loading, but when it is set to true, that not means the slots have to be captured.","dcs_data",0
"pol_id","RDTALLOPR-LOADING-SINGLE-SCAN-LOADING",0,"This policy determines whether the Warehouse Equipments can pick up multiple pallets at one time. When this flag is not checked, the user will be forced to scan the dock door once but confirm each pallet being loaded. When this flag is checked, the user will only be prompted to scan the dock door once when loading multiple pallets onto the same Transport Equipment and will not have to scan confirm the pallets.","dcs_data",0
"pol_id","RDTALLOPR-LOCATION-VERIFY-FORCE-LOCVRC-SCAN",0,"This policy determines whether user is forced to scan verification code rather than storage location code in Device screens.","dcs_data",0
"pol_id","RDTALLOPR-MISCELLANEOUS-DISPLAY-CUST-INFO-PICKING",0,"This policy determines whether or not to display Outbound outbound order and Customer information during Picking","dcs_policy",0
"pol_id","RDTALLOPR-MISCELLANEOUS-MAX-ROWS-INV-DISP",0,"This policy determines the maximum amount of rows returned through inventory display.","dcs_data",0
"pol_id","RDTALLOPR-MISCELLANEOUS-USE-WORK-AREA-ASSOCIATIONS",0,"This policy is used for work area associations.","wm_pol_inf",0
"pol_id","RDTALLOPR-OVERRIDE-WORKOPERATION-ENABLED",0,"This policy determines whether or not override work operatoion enabled. If enabled the operator and equipment will get the directed work based on the operations which supervisor overrided for him.","dcs_policy",0
"pol_id","RDTALLOPR-RF-AUTO-CREATE-WKO-SETUP",0,"This policy determines whether or not the system will automatically create the work setup entry for a work order when the user begins to do assembly of the work order in the Device and the setup does not already exist. If the policy is set, the system will create the work setup automaticlly.","dcs_data",0
"pol_id","RDTALLOPR-RF-LOOK-WORK-TIMEOUT",0,"This policy determines the time in seconds Device terminals will wait while looking for work before they log out.","dcs_data",0
"pol_id","RDTALLOPR-RF-LOOP-TIMER-LENGTH-IN-SECONDS",0,"This policy determines the time in seconds Device terminals will use for their loop timers.","dcs_data",0
"pol_id","RDTALLOPR-RF-RECOVERY-TIMEOUT-IN-SECONDS",0,"This policy determines the recovery timeout in seconds for an Device session when session recovery is disabled for the Device server. I.e. it specifies the period of time that an Device session will be kept alive when session recovery is disabled for the Device server.","dcs_data",0
"pol_id","RDTALLOPR-RF-SESSION-RECOVERY",0,"This policy determines whether session recovery is disabled or enabled for the Device server.","dcs_data",0
"pol_id","RDTALLOPR-RF-SHORT-TIMER-LENGTH-IN-SECONDS",0,"This policy determines the time in seconds Device terminals will use for their short timers.","dcs_data",0
"pol_id","RDTALLOPR-RF-TIMER-LENGTH-IN-SECONDS",0,"This policy determines the time in seconds Device terminals will use for their timers.","dcs_data",0
"pol_id","RDTALLOPR-SHOW-LOC-ON-OVRLOC",0,"This policy determines whether the Location field has to be displayed or not on the Device override location screen.","dcs_data",0
"pol_id","RDTALLOPR-SINGLE-CASE-RECEIVING",0,"This policy determines whether user is allowed to perform ASN receiving for Sub-LPN tracked items, by each Sub-LPN.","dcs_data",0
"pol_are_id","RDTALLOPR-TRANSFER",0,"These policies are used by the system to configure the behavior of Inventory Transfers on Devices.","dcs_policy",0
"pol_id","RDTALLOPR-TRANSFER-ALLOW-PARTIAL-TRANSFER",0,"This policy determines the move zones a user is allowed to perform partial transfers during Inventory Transfer.  If a move zone is not listed here, then the DEFAULT policy is evaluated.","dcs_data",0
"pol_id","RDTALLOPR-TRANSFER-CONF-THRESH-PICKUP",0,"Confirm Pick Quantity on Threshold Pickup","dcs_data",0
"pol_id","RDTALLOPR-TRANSFER-DST-ID-ENABLED",0,"This policy determines whether the user can specify a destination at the time inventory is picked up during Inventory Transfers.","dcs_data",0
"pol_id","RDTALLOPR-TRANSFER-LABEL-LOAD",0,"This policy determines if a user is required to label inventory being moved during Inventory Transfers.","dcs_data",0
"pol_id","RDTALLOPR-TRANSFER-MERGE-ON-DEPOSIT",0,"This policy determines the default deposit behavior during inventory transfers.  If set, then the system will attempt to merge source identifiers into specified destination identifiers, where applicable and allowed.  If unset, then source identifiers will always move to the parent container of the destination identifier.","dcs_data",0
"pol_id","RECEIVE-INVENTORY-CLOSE-TRK-ON-RF-USER-CONF",0,"This policy is used to configure whether or not to prompt the Device user, if any more to receive for closing the truck when automatically close receive truck policy is enabled.","dcs_data",0
"pol_are_id","RECEIVING",0,"These policies are used by the system to configure the behavior of the system during the receiving process.","dcs_policy",0
"pol_id","REMOVE-PROCESSED-DYN-SLOT-PLAN",0,"This policy is used to configure whether or not to remove the Dynamically created Slot Plan after implementing the plan.","dcs_data",0
"pol_are_id","REPLENISHMENTS",0,"These policies are associated with replenishments.","dcs_policy",0
"pol_id","REPLENISHMENTS-ALLOW-USE-PP-IF-NO-RP-EXIST",0,"This policy determines whether the allocation process will use the pick policies for replenishments after it tries the replenishment pick policies.","dcs_data",0
"pol_are_id","REPORTING-CONFIG",0,"Reporting configuration policies","sal_policy",0
"pol_are_id","REPORTS",0,"Report policies.","sal_policy",0
"pol_are_id","REVERSE-RECEIPT",0,"These policies are used by the system to configure the behavior of the system when product is being reversed against a Planned Inbound Order.","dcs_policy",0
"pol_id","REVOKE-USER-SESSION-ON-PWD-CHANGE",0,"This policy determines if the user session should be revoked on password change.","mcs_policy",0
"pol_are_id","RFOUTBOUNDAUDIT",0,"These policies are used by the system to configure the behavior of RF outbound audit configuration.","dcs_policy",0
"pol_id","RFOUTBOUNDAUDIT-CONF-ALTITEM",0,"This policy is used to configure alternate item on RF outbound audit.","dcs_data",0
"pol_id","RFOUTBOUNDAUDIT-CONF-IGNORELPN",0,"This policy is used to configure whether to ignore lpn on RF outbound audit.","dcs_data",0
"pol_id","RF-OVER-RECEIPT-WARNING",0,"This policy prompts a Warning Message asking for confirmation of the user if he wants to over receive the inventory or not.","dcs_data",0
"pol_are_id","RF-SESSION-RECOVERY",0,"These policies are used by the system to enable/disable session recovery for the Device server.","dcs_policy",0
"pol_id","SAL-ARC-ERROR",0,"This policy configures whether or not the EMS event is enabled to indicate there was an error archiving or purging.","sal_data",0
"pol_id","SAL-DEFERRED-EXEC-FAILED",0,"This policy configures whether an EMS event is raised whenever a deferred command errors on execution.","sal_data",0
"pol_id","SAL-DEFERRED-EXEC-OLD",0,"This policy configures whether an EMS event is raised if a deferred command does not execute in the number of hours defined by the threshold value.","sal_data",0
"pol_id","SAL-EVENT-PARALLEL",0,"This policy configures whether or not the EMS event is enabled to indicate when the execute parallel command returns a status that is not a 0 or 510.","sal_data",0
"pol_id","SAL-PRO-NUM-UNAVAILABLE",0,"This policy raises an error when there are no PRO numbers available to generate ","sal_data",0
"pol_id","SAL-SHIPPING-PRO-NUMBER-COMMAND-MAPPING",0,"This policy maps the check digit code to the approriate calculation command for PRO Number generation.  The terminal id flag determines whether the shipper uses the Prefix for check digit calculation. ","sal_data",0
"pol_id","SECURITY_SIGNATURE_EXPIRATION_TIME",0,"This policy configures settings related to digital signature password confirmation.","mcs_policy",0
"pol_id","SEND-DATA-FOR-UNMEASURED-USER",0,"If this policy is enabled, the system will send labor data for the unmeasured user to LM. Default to enabled.","dcs_policy",0
"pol_id","SEND-WORKTYPE-ATTRIBUTES-DATA",0,"If this policy is enabled, the system will write work type attributes asynchronously and send it to LM. Default to disabled.","dcs_policy",0
"pol_are_id","SHIP-ADJUST",0,"These policies are used by the system to configure the behavior of the system during the shipment adjustment (unpicking of inventory) process.","dcs_policy",0
"pol_are_id","SHIP-DOCK-OPERATIONS",0,"These policies are used by the system to configure the behavior of the Ship Dock Operations application.","dcs_policy",0
"pol_are_id","SHIP-GENERAL",0,"These policies are used by the system to configure the behavior of the system during the shipping process.","dcs_policy",0
"pol_are_id","SHIP-LOADING",0,"These policies are used by the system to configure the behavior of the system during the shipment loading process.","dcs_policy",0
"pol_are_id","SHIP-PAPERWORK",0,"These policies are used by the system to configure the behavior of the system in regards to how and when paperwork is printed during the shipping process.","dcs_policy",0
"pol_are_id","SHIPPING",0,"These policies are used by the system to configure the behavior of the system during the shipping process.","dcs_policy",0
"pol_are_id","SHIPPING-CARTONIZATION",0,"These policies deal with Shipping Cartonization and their configurations.","dcs_policy",0
"pol_id","SHIPPING-CARTONIZATION-BREAK-ON",0,"This policy specifies a value, which, when used in a select-clause, should return a single value to be used for the break-on comparison.  When this value changes, the process knows to break the shipping carton.  For that reason, it is extremely important that this value return only one string. If multiple DB fields are used to determine the break, then they must be concatenated together to form the break value.  For example, if you want to break-on outbound order number and source area, then the break-on value would be set to:  pckwrk_dtl.ordnum||pckwrk_hdr.srcare. Break fields for shipping cartonization may come from the item repack class (prtrpk), item master (prtmst), location master (locmst), footprint master (ftpmst), shipment line (shipment_line) and pick work (pckwrk_hdr,pckwrk_dtl).  Note, however, that break fields for pre-shipment-cartonization can only come from outbound order line (ord_line), item master(prtmst), footprint master (ftpmst), and shipment line (shipment_line)","dcs_data",0
"pol_id","SHIPPING-CARTONIZATION-CARTON-LVL",0,"Define the level at which cartonization builds the cartons (L = Load, S = Sub-Load)","dcs_data",0
"pol_id","SHIPPING-CARTONIZATION-INSTALLED",0,"This policy specifies whether Shipping Cartonization is installed or not.","dcs_data",0
"pol_id","SHIPPING-CARTONIZATION-ORDER-BY-COLUMNS",0,"This policy specifies the outbound order in which to process the candidate set of pick works during shipping cartonization. The value specified in this policy can be a single field or a comma-separated list of fields from the following tables:  item repack class (prtrpk), item master (prtmst), location master (locmst), footprint master (ftpmst), shipment line (shipment_line), and pick work (pckwrk_hdr, pckwrk_dtl). ","dcs_data",0
"pol_id","SHIPPING-CARTONIZATION-RELEASE-BY-GROUPING",0,"This policy specifies which sets of pckwrk_hdr.pckwrk_dtl entries should be considered during a single processing cycle (when called by wrkref). If, for example, shipping cartonization is called for a specific wrkref, and the group by policy is set to ship_id, then shipping cartonization would process not only that work task, but also all work tasks with that same shipment ID. The field specification can be any field or concatenation of fields from any one of the following tables: pick work (pckwrk_hdr, pckwrk_dtl), location master(locmst), shipment line (shipment_line).","wm_pol_inf",0
"pol_are_id","SHIP-PLANNING",0,"These policies are used by the system to configure the behavior of the system during the shipment planning process.","dcs_policy",0
"pol_id","SHIP-PLAN-SHOW-RESULTS-FORM",0,"This policy configures whether or not the Results form will display in Shipment Planning Operations after outbound orders have been planned into shipments.","dcs_data",0
"pol_id","SHIP-STAGING-MOV-ZONE-EXCLUSIONS",0,"Any shipments staged in the shipment staging move zones specified in this policy will not be available for processing through the Shipping Dock Operations application.","dcs_data",0
"pol_id","SHIP-STAGING-MOV-ZONES",0,"May be used to configure what shipment information is displayed in Shipping Dock Operations when a specific user/device accesses the application. A device may be limited to viewing only shipments in a specific staging move zone, or it may be configured to view shipments in all staging move zones that are not restricted by the Ship Staging Move Zone Exclusions policy.","dcs_data",0
"pol_id","SHPADJOPR-STORAGE-ZONES",0,"This policy is used to configure the list of preferred storage zones that display during putaway from Shipment Adjustment Operations.","dcs_data",0
"pol_id","SLOT-INSTALLED",0,"Specifies whether the Slotting product is installed in this instance.","dcs_data",0
"pol_id","SLOT-REMOTE-MOCA-INFORMATION",0,"Specifies remote service connection for the Slotting product.","dcs_data",0
"pol_id","SLOTTING-GROUP-RPLWRK-BY",0,"This policy is used to define fields by which replenishments will be grouped by for dynamic slotting.","dcs_data",0
"pol_are_id","SLOTTING-SYSTEM",0,"These policies are used to define the interface to the Slotting System.","dcs_policy",0
"pol_are_id","SNG-PART-AREA",0,"These policies are used when dealing with single item areas only.","dcs_policy",0
"pol_id","SNG-PART-AREA-AUTO-COMPLETE",0,"If this policy is enabled, then the count will be completed automatically when pressing the done button.","dcs_data",0
"pol_id","STAGE-TRANSFER-LPN",0,"Stage Transfer Release Rules for LPN.","dcs_policy",0
"pol_are_id","STAGE-TRANSFER-PICK-METHOD",0,"This policy deals with the configuration of Stage Transfer Release Rules.","dcs_policy",0
"pol_id","STOP-CONS-RULES",0,"This policy is used to determine which shipment fields are evaulated when determining whether shipments may be grouped together in a single stop.","dcs_data",0
"pol_are_id","STORAGE",0,"These policies are used by the system to configure the storage/putaway behavior.","dcs_policy",0
"pol_id","STORE-DEF-AREA-MIX-LOAD-PARM-INDIV",0,"This policy indicates whether the system requires mixed-item pallets that do not match any of the 'Store Mixed Item Pallets Together' policy qualifications to be stored individually. In other words, if the inventory attributes defined in the 'Store Mixed Item Pallets Together' policy do not match for the pallets, the system forces the inventory to be stored seperately","dcs_data",0
"pol_id","STORE-DEF-AREA-MIX-LOAD-PARM-TOGETHER",0,"This policy tells the system to store all mixed-item pallets together if the inventory attributes specified by this policy match.","dcs_data",0
"pol_are_id","STORE-SUFFIX-PARMS",0,"These policies are used by the Get Storage Policy Suffixes to determine what storage policy suffix should be used for inventory. These suffixes allow for different putaway strategies based on the weight, pallet fullness, and others qualifications. These policies are not used by the system if the inventory contains mixed-item pallets.","dcs_policy",0
"pol_id","STORE-SUFFIX-PARMS-CHK-PCS",0,"This policy must be a valid filename, used to log status and debug information for the pick release command. This log file is created on UNIX in the directory $LESDIR/log, or on NT in the directory %LESDIR%\log.","dcs_data",0
"pol_id","STORE-SUFFIX-PARMS-FUL",0,"This policy is used to set the qualification for a full pallet when determining storage policy suffixes for putaway.   The value is a mininum percentage of the total volume of the pallet.  If the inventory on the pallet takes up more than this percentage of the pallet, it is classified as a full pallet.","dcs_data",0
"pol_id","STORE-SUFFIX-PARMS-HLF",0,"This policy is used to set the qualification for a half-full pallet when determining storage policy suffixes for putaway. The value is a mininum percentage of the total volume of the pallet.  If the inventory on the pallet takes up more than this percentage of the pallet, but less then the percentage defined for a full pallet, it is classified as a half-full pallet.","dcs_data",0
"pol_id","STORE-SUFFIX-PARMS-HVY",0,"This policy is used to set the qualification for a heavy pallet when determining storage policy suffixes for putaway. The value is a mininum weight the pallet must weigh to be considered heavy.","dcs_data",0
"pol_id","SUBLOAD-IDENTIFIER",0,"This policy is used to determine which field name is used to indicate how a case or sub-LPN is identified.","dcs_data",0
"pol_id","SUMMARIZE-PLAY-ON",0,"This policy is to define which fields the inventory adjustments are summarized by when the data is played to the host.","dcs_data",0
"pol_are_id","SYS-INFO",0,"System Configuration Policies","mcs_policy",0
"pol_id","SYS-INFO-DASH-SETTINGS",0,"These policies are used to modify the default settings of the dashboard for all users.","mcs_policy",0
"pol_id","SYS-INFO-DEFAULT-AUDIO-THUMBNAIL",0,"This policy defines the path for the default audio thumbnail.","mcs_data",0
"pol_id","SYS-INFO-DEFAULT-PDF-THUMBNAIL",0,"This policy defines the path for the default PDF thumbnail.","mcs_data",0
"pol_id","SYS-INFO-DEFAULT-TXT-THUMBNAIL",0,"This policy defines the path for the default text thumbnail.","mcs_data",0
"pol_id","SYS-INFO-DEFAULT-VIDEO-THUMBNAIL",0,"This policy defines the path for the default video thumbnail.","mcs_data",0
"pol_id","SYS-INFO-DEFAULT-WORD-THUMBNAIL",0,"This policy defines the path for the default Word document thumbnail.","mcs_data",0
"pol_id","SYS-INFO-DEF-USER-ORDER",0,"This policy is Used to specify the field to order user lists by.  It is also used to format the user display field to be 'User ID - Last Name, First Name' or 'Last Name, First Name - User ID'.","sal_data",0
"pol_id","SYS-INFO-MAX-DIRECTORY-FILES",0,"This policy defines the maximum number of files we can have in a directory before creating a new one.","mcs_data",0
"pol_are_id","SYS-INFO-MEDIA",0,"These are the policies deal with Media Configuration parameters.","mcs_data",0
"pol_id","SYS-INFO-MEDIA-PATH",0,"This policy defines the default media path. If a media URL is specified, it should map to the same folder as the media path and have public read permissions on all child files and folders.","mcs_data",0
"pol_id","SYS-INFO-SITE-CODE",0,"This policy is used to populate the Site Code field on any outbound transactions where the Site Code is defined. Although it is not used by the Discrete system or by any internal support systems such as Lens or EMS, the Site Code is often used by host systems to identify the facility from which the transaction was sent.","dcs_data",0
"pol_id","SYS-INFO-SIZE-IMAGE",0,"This policy defines the maximum size for image in pixels. The image size is checked and scaled down until the image fits in the bounds defined.","mcs_data",0
"pol_id","SYS-INFO-SIZE-THUMBNAIL",0,"This policy defines the maximum thumbnail size in pixels. The image scaling system sizes the largest dimension of this image down to that size.","mcs_data",0
"pol_id","SYS-INFO-SIZE-VIDEO-AUDIO",0,"This policy defines the maximum size for audio/video in MB.","mcs_data",0
"pol_id","SYS-INFO-SOURCE-SYSTEM",0,"This policy is used to determine the source system for the transactions that are sent to the Integrator.","dcs_data",0
"pol_are_id","SYS-MU",0,"These are the policies deal with System Unit of Measurement (UOM) configurations. If it's not specified for a category, system would use the unit of this category that having conversion factor (conversion factor numerator / conversion factor denominator) of 1 in Measurement Unit Maintenance.","mcs_policy",0
"pol_id","SYS-MU-AREA-DEFAULT",0,"This policy defines the system unit of measurement for the area category units.","mcs_policy",0
"pol_id","SYS-MU-DISTANCE-DEFAULT",0,"This policy defines the system unit of measurement for the distance category units.","mcs_policy",0
"pol_id","SYS-MU-LINEAR-DEFAULT",0,"This policy defines the system unit of measurement for the linear category units.","mcs_policy",0
"pol_id","SYS-MU-TEMPERATURE-DEFAULT",0,"This policy defines the system unit of measurement for the temperature category units.","mcs_policy",0
"pol_id","SYS-MU-VOLUMN-DEFAULT",0,"This policy defines the system unit of measurement for the volumn category units.","mcs_policy",0
