adr_id,client_id,host_ext_id,adrnam,adrtyp,adrln1,adrln2,adrln3,adrcty,adrstc,adrpsz,ctry_name,rgncod,phnnum,faxnum,attn_name,attn_tel,cont_name,cont_tel,cont_title,rsaflg,temp_flg,po_box_flg,last_name,first_name,honorific,usr_dsp,adr_district,web_adr,email_adr,pagnum,locale_id,pool_flg,pool_rate_serv_nam,ship_phnnum,ship_faxnum,ship_web_adr,ship_email_adr,ship_cont_name,ship_cont_title,ship_cont_tel,ship_attn_name,ship_attn_phnnum,tim_zon_cd,rqst_state_cod,grp_nam,latitude,longitude,gln,cstms_site_typ,cstms_tx_site,uc_adrtyp
"CST_8718288019356","RFH","8718288019356","8718288019356","CST","Mariendijk 63","","","HONSELERSDIJK","","2675 SZ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288019356","","","6"
"CST_8718288019370","RFH","8718288019370","8718288019370","CST","Sportweg 12","","","SIRJANSLAND","","4308 AE","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288019370","","","1"
"CST_8718288019653","RFH","8718288019653","8718288019653","CST","Hoenderparklaan 142","","","KWINTSHEUL","","2295 NH","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288019653","","","6"
"CST_8718288019820","RFH","8718288019820","8718288019820","CST","Oosterwijzend t.o. 50","","","NIBBIXWOUD","","1688 DA","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288019820","","","1"
"CST_8718288019837","RFH","8718288019837","8718288019837","CST","Dorpsstraat t.o. 100","","","Nibbixwoud","","1688 CJ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288019837","","","6"
"CST_8718288019974","RFH","8718288019974","8718288019974","CST","Mariendijk 60","","","HONSELERSDIJK","","2675 SZ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288019974","","","6"
"CST_8718288019981","RFH","8718288019981","8718288019981","CST","Boswachtersweg 16","","","VENLO","","5916 RA","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288019981","","","6"
"CST_8718288020055","RFH","8718288020055","8718288020055","CST","Molenweg 30","","","ANDIJK","","1619 EV","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288020055","","","6"
"CST_8718288020079","RFH","8718288020079","8718288020079","CST","Vijverberglaan 3","","","HONSELERSDIJK","","2675 LC","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288020079","","","6"
"CST_8718288020376","RFH","8718288020376","8718288020376","CST","Oostweg 7","","","SINT ANNALAND","","4697 RX","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288020376","","","6"
"CST_8718288020390","RFH","8718288020390","8718288020390","CST","Carl-von-LinnÃ©-Strasse 1","","","EmsbÃ¼ren","","48488","DE","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288020390","","","6"
"CST_8718288020581","RFH","8718288020581","8718288020581","CST","Middelbroekweg 29","","","HONSELERSDIJK","","2675 KB","NL","","","","","","","","",0,0,0,"","","","","S9-92","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288020581","","","2"
"CST_8718288020598","RFH","8718288020598","8718288020598","CST","Middelbroekweg 29","","","HONSELERSDIJK","","2675 KB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288020598","","","2"
"CST_8718288020604","RFH","8718288020604","-","CST","Burg J.G. Legroweg 80","","","EELDE","","9761 TD","NL","","","","","","","","",0,0,0,"","","","","M box 117","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288020604","","","2"
"CST_8718288020819","RFH","8718288020819","8718288020819","CST","Delfweg 79","","","NOORDWIJKERHOUT","","2211 VK","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288020819","","","6"
"CST_8718288020826","RFH","8718288020826","8718288020826","CST","Kruisstraat 20","","","ANNEN","","9468 CM","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288020826","","","1"
"CST_8718288021151","RFH","8718288021151","8718288021151","CST","Uilkerweg 1","","","ZUILICHEM","","5305 TD","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288021151","","","6"
"CST_8718288021168","RFH","8718288021168","8718288021168","CST","Noordlandseweg 48","","","S-GRAVENZANDE","","2691 KM","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288021168","","","6"
"CST_8718288021243","RFH","8718288021243","8718288021243","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","H.006.10-D","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288021243","","","2"
"CST_8718288021762","RFH","8718288021762","8718288021762","CST","Spout Lane 0","","","LONDON","","TW196BN","GB","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288021762","","","1"
"CST_8718288021779","RFH","8718288021779","8718288021779","CST","Tallaart 46","","","KONINGSHOOIKT (LIER)","","2500","BE","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288021779","","","6"
"CST_8718288021854","RFH","8718288021854","8718288021854","CST","Noorderbrug 1","","","OBDAM","","1713 GA","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288021854","","","6"
"CST_8718288021861","RFH","8718288021861","8718288021861","CST","Woudmeerweg 2","","","DIRKSHORN","","1746 CD","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288021861","","","6"
"CST_8718288022097","RFH","8718288022097","8718288022097","CST","Gerrit de Vriesweg 12","","","ANDIJK","","1619 PG","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022097","","","6"
"CST_8718288022332","RFH","8718288022332","8718288022332","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022332","","","14"
"CST_8718288022349","RFH","8718288022349","8718288022349","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022349","","","14"
"CST_8718288022356","RFH","8718288022356","8718288022356","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022356","","","14"
"CST_8718288022363","RFH","8718288022363","8718288022363","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022363","","","14"
"CST_8718288022370","RFH","8718288022370","8718288022370","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022370","","","14"
"CST_8718288022387","RFH","8718288022387","8718288022387","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022387","","","14"
"CST_8718288022394","RFH","8718288022394","8718288022394","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022394","","","14"
"CST_8718288022400","RFH","8718288022400","8718288022400","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022400","","","14"
"CST_8718288022417","RFH","8718288022417","8718288022417","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022417","","","14"
"CST_8718288022424","RFH","8718288022424","8718288022424","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022424","","","14"
"CST_8718288022431","RFH","8718288022431","8718288022431","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022431","","","14"
"CST_8718288022448","RFH","8718288022448","8718288022448","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022448","","","14"
"CST_8718288022455","RFH","8718288022455","8718288022455","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022455","","","14"
"CST_8718288022462","RFH","8718288022462","8718288022462","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022462","","","14"
"CST_8718288022479","RFH","8718288022479","8718288022479","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022479","","","14"
"CST_8718288022486","RFH","8718288022486","8718288022486","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022486","","","14"
"CST_8718288022493","RFH","8718288022493","8718288022493","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022493","","","14"
"CST_8718288022509","RFH","8718288022509","8718288022509","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022509","","","14"
"CST_8718288022516","RFH","8718288022516","8718288022516","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022516","","","14"
"CST_8718288022523","RFH","8718288022523","8718288022523","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022523","","","14"
"CST_8718288022530","RFH","8718288022530","8718288022530","CST","Betula 61","","","DE KWAKEL","","1424 LH","NL","","","","","","","","",0,0,0,"","","","","Z.511.50-K","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022530","","","14"
"CST_8718288022585","RFH","8718288022585","8718288022585","CST","Wenpad 19","","","POELDIJK","","2685 SJ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022585","","","6"
"CST_8718288022615","RFH","8718288022615","8718288022615","CST","Hazeldonk 6253","","","BREDA","","4836 LG","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022615","","","1"
"CST_8718288022653","RFH","8718288022653","8718288022653","CST","Hoofdstraat 314","","","BOVENKARSPEL","","1611 AP","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022653","","","6"
"CST_8718288022660","RFH","8718288022660","8718288022660","CST","Streekweg 133","","","HOOGKARSPEL","","1616 AC","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022660","","","6"
"CST_8718288022677","RFH","8718288022677","8718288022677","CST","Wogmeer 38 A","","","HENSBROEK","","1711 SR","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022677","","","6"
"CST_8718288022738","RFH","8718288022738","8718288022738","CST","Cotoneaster 40","","","DE KWAKEL","","1424 LB","NL","","","","","","","","",0,0,0,"","","","","H.006.48-B","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022738","","","14"
"CST_8718288022745","RFH","8718288022745","8718288022745","CST","Cotoneaster 40","","","DE KWAKEL","","1424 LB","NL","","","","","","","","",0,0,0,"","","","","H.006.48-B","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288022745","","","14"
"CST_8718288023353","RFH","8718288023353","8718288023353","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","H.066.45-D","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288023353","","","2"
"CST_8718288023360","RFH","8718288023360","8718288023360","CST","Legmeerdijk 313","","","AALSMEER","","1431 GB","NL","","","","","","","","",0,0,0,"","","","","H.057.68-B","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288023360","","","2"
"CST_8718288023377","RFH","8718288023377","8718288023377","CST","Veilingstrasse A1","","","STRAELEN-HERONGEN","","47638","DE","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288023377","","","15"
"CST_8718288023384","RFH","8718288023384","8718288023384","CST","Veilingstrasse A1","","","STRAELEN-HERONGEN","","47638","DE","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288023384","","","15"
"CST_8718288027085","RFH","8718288027085","8718288027085","CST","Turbineweg 10","","","ROELOFARENDSVEEN","","2371 DV","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288027085","","","1"
"CST_8718288030542","RFH","8718288030542","8718288030542","CST","Zeugweg 30","","","WIERINGERWERF","","1771 MB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288030542","","","6"
"CST_8718288030559","RFH","8718288030559","8718288030559","CST","De Hoogt 5 A","","","MAASDIJK","","2676 CA","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288030559","","","6"
"CST_8718288030825","RFH","8718288030825","8718288030825","CST","De Gouw 41","","","GROOTEBROEK","","1613 PE","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288030825","","","6"
"CST_8718288031006","RFH","8718288031006","8718288031006","CST","Vilstersedijk 2 D","","","DALMSHOLTE","","8146 SB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031006","","","6"
"CST_8718288031129","RFH","8718288031129","8718288031129","CST","ABC Westland 133","","","POELDIJK","","2685 DB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031129","","","1"
"CST_8718288031174","RFH","8718288031174","8718288031174","CST","Kerkebuurt 208 /209","","","BERKHOUT","","1647 MH","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031174","","","6"
"CST_8718288031334","RFH","8718288031334","8718288031334","CST","Gawege 1","","","WAARDE","","4414 NA","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031334","","","6"
"CST_8718288031341","RFH","8718288031341","8718288031341","CST","Meerlandenweg 22","","","AMSTELVEEN","","1187 ZR","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031341","","","6"
"CST_8718288031358","RFH","8718288031358","8718288031358","CST","Maasdijk 200","","","S-GRAVENZANDE","","2691 NZ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031358","","","6"
"CST_8718288031365","RFH","8718288031365","8718288031365","CST","Bezworen Kerf 13","","","DE KWAKEL","","1424 RM","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031365","","","6"
"CST_8718288031525","RFH","8718288031525","8718288031525","CST","Merbau 111","","","DORDRECHT","","3315 RS","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031525","","","6"
"CST_8718288031532","RFH","8718288031532","8718288031532","CST","Grashoekseweg 6","","","HELENAVEEN","","5759 PV","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031532","","","6"
"CST_8718288031563","RFH","8718288031563","8718288031563","CST","Drietorensweg 36 1","","","ENS","","8307 PG","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031563","","","15"
"CST_8718288031570","RFH","8718288031570","8718288031570","CST","Drietorensweg 36 1","","","ENS","","8307 PG","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031570","","","15"
"CST_8718288031587","RFH","8718288031587","8718288031587","CST","Drietorensweg 36 1","","","ENS","","8307 PG","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031587","","","15"
"CST_8718288031594","RFH","8718288031594","8718288031594","CST","Drietorensweg 36 1","","","ENS","","8307 PG","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031594","","","15"
"CST_8718288031600","RFH","8718288031600","8718288031600","CST","Enserweg 5","","","ENS","","8307 PJ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031600","","","15"
"CST_8718288031617","RFH","8718288031617","8718288031617","CST","Enserweg 5","","","ENS","","8307 PJ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031617","","","15"
"CST_8718288031624","RFH","8718288031624","8718288031624","CST","Enserweg 5","","","ENS","","8307 PJ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031624","","","15"
"CST_8718288031631","RFH","8718288031631","8718288031631","CST","Enserweg 5","","","ENS","","8307 PJ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031631","","","15"
"CST_8718288031648","RFH","8718288031648","8718288031648","CST","Enserweg 5","","","ENS","","8307 PJ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031648","","","15"
"CST_8718288031655","RFH","8718288031655","8718288031655","CST","Enserweg 5","","","ENS","","8307 PJ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031655","","","15"
"CST_8718288031662","RFH","8718288031662","8718288031662","CST","Enserweg 4","","","ENS","","8307 PL","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031662","","","15"
"CST_8718288031679","RFH","8718288031679","8718288031679","CST","Enserweg 4","","","ENS","","8307 PL","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031679","","","15"
"CST_8718288031785","RFH","8718288031785","8718288031785","CST","Veenakkers 42","","","WERVERSHOOF","","1693 NR","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031785","","","6"
"CST_8718288031792","RFH","8718288031792","8718288031792","CST","Noordlandseweg 27","","","S-GRAVENZANDE","","2691 KG","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031792","","","6"
"CST_8718288031884","RFH","8718288031884","8718288031884","CST","Bong 10","","","VELDEN","","5941 NL","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031884","","","6"
"CST_8718288031891","RFH","8718288031891","8718288031891","CST","Nieuwe Tiendweg 11 A","","","KRIMPEN AAN DEN IJSSEL","","2922 EN","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031891","","","1"
"CST_8718288031907","RFH","8718288031907","8718288031907","CST","Productieweg 36","","","MIJDRECHT","","3641 RN","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031907","","","1"
"CST_8718288031914","RFH","8718288031914","8718288031914","CST","Oosterringweg 22 -1","","","LUTTELGEEST","","8315 PT","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288031914","","","6"
"CST_8718288032065","RFH","8718288032065","8718288032065","CST","Gooweg 17","","","NOORDWIJKERHOUT","","2211 XV","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288032065","","","6"
"CST_8718288032324","RFH","8718288032324","8718288032324","CST","Krekelmotestraat 57","","","IZEGEM","","8870","BE","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288032324","","","1"
"CST_8718288032539","RFH","8718288032539","8718288032539","CST","Nieuwkoopseweg 48","","","NOOTDORP","","2631 PR","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288032539","","","6"
"CST_8718288032669","RFH","8718288032669","8718288032669","CST","Lippenwalde 10","","","HOMMERTS","","8622 DD","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288032669","","","6"
"CST_8718288032690","RFH","8718288032690","8718288032690","CST","Noorddammerweg 97","","","AMSTELVEEN","","1187 ZS","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288032690","","","6"
"CST_8718288032973","RFH","8718288032973","8718288032973","CST","Ondersestraat 40","","","HELDEN","","5988 EC","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288032973","","","6"
"CST_8718288033246","RFH","8718288033246","8718288033246","CST","Nieuwstraat 16 A","","","GAMEREN","","5311 BG","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288033246","","","6"
"CST_8718288033253","RFH","8718288033253","8718288033253","CST","Bosstraat 63","","","HEGELSOM","","5963 NX","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288033253","","","6"
"CST_8718288033451","RFH","8718288033451","8718288033451","CST","Hugo de Vriesweg 19","","","ALMERE","","1331 AG","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288033451","","","6"
"CST_8718288033468","RFH","8718288033468","8718288033468","CST","Rodelindalaan 59","","","NIEUW-VENNEP","","2152 PN","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288033468","","","1"
"CST_8718288033550","RFH","8718288033550","8718288033550","CST","Hamweg 11","","","HORST","","5961 PS","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288033550","","","1"
"CST_8718288033635","RFH","8718288033635","8718288033635","CST","Vennestraat 19","","","LISSE","","2161 LE","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288033635","","","6"
"CST_8718288033642","RFH","8718288033642","8718288033642","CST","Lange Kruisweg 70 I","","","MAASDIJK","","2676 BP","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288033642","","","6"
"CST_8718288033659","RFH","8718288033659","8718288033659","CST","Lange Kruisweg 70 A1","","","MAASDIJK","","2676 BP","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288033659","","","6"
"CST_8718288033703","RFH","8718288033703","8718288033703","CST","Wielder 13 B","","","LOTTUM","","5973 RD","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8718288033703","","","6"
